node1,node2,correct_label,work_label
141,155,1,1
141,155,1,1
141,155,1,1
141,155,1,0
141,148,1,1
141,148,1,1
141,148,1,1
141,148,1,1
141,148,1,1
141,149,1,1
141,149,1,1
141,149,1,1
141,149,1,1
141,149,1,1
141,150,1,1
141,150,1,1
141,150,1,1
141,150,1,1
141,150,1,1
141,151,1,1
141,151,1,1
141,151,1,1
141,151,1,1
141,151,1,0
141,144,1,1
141,144,1,1
141,144,1,1
141,144,1,1
141,144,1,1
141,145,1,1
141,145,1,1
141,145,1,1
141,145,1,1
141,145,1,1
141,146,1,1
141,146,1,1
141,146,1,1
141,146,1,1
141,146,1,1
141,147,1,1
141,147,1,1
141,147,1,1
141,147,1,1
141,147,1,1
141,207,0,0
141,207,0,0
141,207,0,1
141,207,0,1
141,207,0,1
141,206,0,1
141,206,0,1
141,206,0,1
141,206,0,0
141,206,0,1
141,205,0,0
141,205,0,1
141,205,0,1
141,205,0,0
141,205,0,1
141,204,0,1
141,204,0,1
141,204,0,0
141,204,0,1
141,204,0,1
141,203,0,1
141,203,0,1
141,203,0,1
141,203,0,1
141,203,0,0
141,202,0,1
141,202,0,0
141,202,0,1
141,202,0,1
141,202,0,1
141,201,0,1
141,201,0,0
141,201,0,1
141,201,0,1
141,201,0,1
141,200,0,1
141,200,0,0
141,200,0,1
141,200,0,1
141,200,0,1
141,199,0,1
141,199,0,0
141,199,0,0
141,199,0,1
141,199,0,0
141,198,0,1
141,198,0,0
141,198,0,1
141,198,0,1
141,198,0,1
141,197,0,0
141,197,0,1
141,197,0,1
141,197,0,1
141,197,0,0
141,196,0,1
141,196,0,0
141,196,0,1
141,196,0,1
141,196,0,1
141,195,0,1
141,195,0,0
141,195,0,1
141,195,0,1
141,195,0,0
141,194,0,1
141,194,0,1
141,194,0,1
141,194,0,1
141,194,0,0
141,193,0,1
141,193,0,1
141,193,0,1
141,193,0,0
141,193,0,0
141,192,0,1
141,192,0,1
141,192,0,0
141,192,0,1
141,192,0,1
141,190,0,0
141,190,0,1
141,190,0,1
141,190,0,1
141,190,0,0
141,191,0,0
141,191,0,1
141,191,0,0
141,191,0,1
141,191,0,1
141,188,0,0
141,188,0,0
141,188,0,0
141,188,0,0
141,188,0,0
141,189,0,1
141,189,0,1
141,189,0,1
141,189,0,0
141,189,0,1
141,186,0,1
141,186,0,0
141,186,0,1
141,186,0,0
141,186,0,0
141,187,0,1
141,187,0,1
141,187,0,1
141,187,0,1
141,187,0,1
141,184,0,1
141,184,0,0
141,184,0,0
141,184,0,1
141,184,0,0
141,185,0,0
141,185,0,1
141,185,0,1
141,185,0,0
141,185,0,0
141,182,0,0
141,182,0,1
141,182,0,1
141,182,0,1
141,182,0,1
694,798,0,0
694,798,0,0
694,798,0,1
694,798,0,0
694,798,0,0
694,799,0,0
694,799,0,0
694,799,0,1
694,799,0,0
694,799,0,0
141,183,0,0
141,183,0,0
141,183,0,1
141,183,0,1
141,183,0,1
141,180,0,0
141,180,0,1
141,180,0,1
141,180,0,0
141,180,0,1
141,181,0,1
141,181,0,0
141,181,0,0
141,181,0,1
141,181,0,1
141,178,0,0
141,178,0,0
141,178,0,1
141,178,0,1
141,178,0,1
141,179,0,1
141,179,0,1
141,179,0,1
141,179,0,0
141,179,0,1
141,176,0,1
141,176,0,1
141,176,0,1
141,176,0,0
141,176,0,1
141,177,0,0
141,177,0,1
141,177,0,1
141,177,0,1
141,177,0,0
553,559,1,1
553,559,1,0
553,559,1,1
553,559,1,1
553,559,1,1
141,233,0,1
141,233,0,1
141,233,0,1
141,233,0,1
141,233,0,1
553,558,1,1
553,558,1,1
553,558,1,1
553,558,1,1
553,558,1,1
141,232,0,1
141,232,0,1
141,232,0,1
141,232,0,0
141,232,0,1
553,557,1,1
553,557,1,1
553,557,1,1
553,557,1,1
553,557,1,1
141,235,0,1
141,235,0,1
141,235,0,1
141,235,0,0
141,235,0,0
141,234,0,1
141,234,0,0
141,234,0,1
141,234,0,1
141,234,0,1
553,556,1,1
553,556,1,1
553,556,1,1
553,556,1,1
553,556,1,1
141,237,0,1
141,237,0,0
141,237,0,1
141,237,0,0
141,237,0,1
553,555,1,1
553,555,1,1
553,555,1,1
553,555,1,1
553,555,1,1
141,236,0,1
141,236,0,1
141,236,0,0
141,236,0,0
141,236,0,1
553,554,1,1
553,554,1,1
553,554,1,0
553,554,1,1
553,554,1,1
141,239,0,1
141,239,0,0
141,239,0,1
141,239,0,0
141,239,0,1
141,238,0,1
141,238,0,1
141,238,0,1
141,238,0,1
141,238,0,1
141,225,0,1
141,225,0,1
141,225,0,0
141,225,0,1
141,225,0,1
141,224,0,1
141,224,0,1
141,224,0,1
141,224,0,1
141,224,0,0
141,227,0,1
141,227,0,1
141,227,0,1
141,227,0,1
141,227,0,1
141,226,0,0
141,226,0,0
141,226,0,1
141,226,0,0
141,226,0,1
141,229,0,0
141,229,0,1
141,229,0,1
141,229,0,1
141,229,0,1
141,228,0,1
141,228,0,1
141,228,0,1
141,228,0,1
141,228,0,1
141,231,0,1
141,231,0,1
141,231,0,1
141,231,0,1
141,231,0,1
141,230,0,1
141,230,0,1
141,230,0,1
141,230,0,0
141,230,0,1
141,216,0,1
141,216,0,1
141,216,0,1
141,216,0,1
141,216,0,0
141,217,0,1
141,217,0,1
141,217,0,0
141,217,0,1
141,217,0,1
141,218,0,1
141,218,0,0
141,218,0,1
141,218,0,0
141,218,0,1
141,219,0,1
141,219,0,1
141,219,0,1
141,219,0,0
141,219,0,0
141,220,0,1
141,220,0,0
141,220,0,0
141,220,0,1
141,220,0,0
141,221,0,1
141,221,0,1
141,221,0,1
141,221,0,1
141,221,0,1
141,222,0,1
141,222,0,0
141,222,0,0
141,222,0,1
141,222,0,1
141,223,0,1
141,223,0,1
141,223,0,0
141,223,0,1
141,223,0,1
141,208,0,1
141,208,0,1
141,208,0,0
141,208,0,1
141,208,0,1
141,209,0,1
141,209,0,1
141,209,0,1
141,209,0,1
141,209,0,1
141,210,0,0
141,210,0,1
141,210,0,1
141,210,0,1
141,210,0,0
141,211,0,1
141,211,0,1
141,211,0,1
141,211,0,1
141,211,0,0
141,212,0,1
141,212,0,1
141,212,0,1
141,212,0,1
141,212,0,1
141,213,0,0
141,213,0,0
141,213,0,1
141,213,0,1
141,213,0,1
141,214,0,1
141,214,0,1
141,214,0,1
141,214,0,1
141,214,0,1
141,215,0,1
141,215,0,0
141,215,0,0
141,215,0,1
141,215,0,1
553,589,0,1
553,589,0,1
553,589,0,0
553,589,0,0
553,589,0,0
141,267,0,1
141,267,0,1
141,267,0,1
141,267,0,1
141,267,0,1
141,266,0,1
141,266,0,1
141,266,0,1
141,266,0,1
141,266,0,0
553,588,0,0
553,588,0,0
553,588,0,0
553,588,0,1
553,588,0,1
141,265,0,1
141,265,0,0
141,265,0,1
141,265,0,1
141,265,0,1
553,591,0,0
553,591,0,0
553,591,0,0
553,591,0,0
553,591,0,0
553,590,0,0
553,590,0,0
553,590,0,0
553,590,0,0
553,590,0,0
141,264,0,1
141,264,0,1
141,264,0,1
141,264,0,1
141,264,0,1
141,271,0,1
141,271,0,1
141,271,0,1
141,271,0,0
141,271,0,0
141,270,0,1
141,270,0,0
141,270,0,0
141,270,0,1
141,270,0,1
141,269,0,1
141,269,0,1
141,269,0,1
141,269,0,1
141,269,0,0
553,587,0,0
553,587,0,0
553,587,0,0
553,587,0,0
553,587,0,0
141,268,0,0
141,268,0,1
141,268,0,1
141,268,0,0
141,268,0,1
553,581,0,0
553,581,0,0
553,581,0,0
553,581,0,1
553,581,0,0
141,259,0,0
141,259,0,1
141,259,0,0
141,259,0,1
141,259,0,0
141,258,0,1
141,258,0,1
141,258,0,1
141,258,0,1
141,258,0,1
141,257,0,1
141,257,0,1
141,257,0,1
141,257,0,1
141,257,0,0
141,256,0,1
141,256,0,0
141,256,0,1
141,256,0,0
141,256,0,1
141,263,0,1
141,263,0,1
141,263,0,0
141,263,0,1
141,263,0,0
553,576,1,1
553,576,1,1
553,576,1,1
553,576,1,1
553,576,1,1
141,262,0,1
141,262,0,1
141,262,0,1
141,262,0,0
141,262,0,1
694,845,0,0
694,845,0,0
694,845,0,0
694,845,0,0
694,845,0,0
141,261,0,0
141,261,0,1
141,261,0,1
141,261,0,1
141,261,0,1
141,260,0,1
141,260,0,1
141,260,0,0
141,260,0,1
141,260,0,0
141,250,0,0
141,250,0,1
141,250,0,1
141,250,0,1
141,250,0,1
141,251,0,1
141,251,0,0
141,251,0,0
141,251,0,0
141,251,0,1
141,248,0,1
141,248,0,1
141,248,0,0
141,248,0,1
141,248,0,1
141,249,0,1
141,249,0,0
141,249,0,1
141,249,0,1
141,249,0,1
141,254,0,0
141,254,0,1
141,254,0,1
141,254,0,1
141,254,0,1
553,568,1,1
553,568,1,1
553,568,1,1
553,568,1,1
553,568,1,1
553,569,1,1
553,569,1,1
553,569,1,1
553,569,1,1
553,569,1,1
141,255,0,0
141,255,0,0
141,255,0,0
141,255,0,1
141,255,0,1
553,570,1,1
553,570,1,1
553,570,1,1
553,570,1,1
553,570,1,1
141,252,0,1
141,252,0,1
141,252,0,0
141,252,0,0
141,252,0,1
553,571,1,1
553,571,1,1
553,571,1,1
553,571,1,1
553,571,1,1
141,253,0,1
141,253,0,1
141,253,0,1
141,253,0,1
141,253,0,1
553,564,1,1
553,564,1,1
553,564,1,1
553,564,1,1
553,564,1,1
141,242,0,1
141,242,0,1
141,242,0,1
141,242,0,1
141,242,0,1
553,565,1,1
553,565,1,1
553,565,1,1
553,565,1,1
553,565,1,1
141,243,0,0
141,243,0,1
141,243,0,1
141,243,0,1
141,243,0,0
141,240,0,0
141,240,0,0
141,240,0,1
141,240,0,1
141,240,0,0
553,566,1,1
553,566,1,1
553,566,1,1
553,566,1,1
553,566,1,1
141,241,0,1
141,241,0,1
141,241,0,1
141,241,0,0
141,241,0,1
553,567,1,1
553,567,1,1
553,567,1,1
553,567,1,1
553,567,1,1
553,560,1,1
553,560,1,1
553,560,1,1
553,560,1,1
553,560,1,1
141,246,0,1
141,246,0,0
141,246,0,1
141,246,0,0
141,246,0,1
553,561,1,1
553,561,1,1
553,561,1,1
553,561,1,1
553,561,1,1
141,247,0,0
141,247,0,1
141,247,0,1
141,247,0,1
141,247,0,1
553,562,1,1
553,562,1,1
553,562,1,1
553,562,1,1
553,562,1,1
141,244,0,1
141,244,0,0
141,244,0,0
141,244,0,0
141,244,0,1
553,563,1,1
553,563,1,0
553,563,1,1
553,563,1,1
553,563,1,0
141,245,0,0
141,245,0,1
141,245,0,0
141,245,0,0
141,245,0,1
202,266,1,1
202,266,1,1
202,266,1,1
202,266,1,1
202,266,1,1
202,267,1,1
202,267,1,1
202,267,1,1
202,267,1,1
202,267,1,1
202,264,1,1
202,264,1,1
202,264,1,1
202,264,1,0
202,264,1,1
202,265,1,1
202,265,1,1
202,265,1,1
202,265,1,1
202,265,1,1
202,270,1,1
202,270,1,1
202,270,1,1
202,270,1,1
202,270,1,1
202,271,1,1
202,271,1,0
202,271,1,1
202,271,1,1
202,271,1,1
202,268,1,0
202,268,1,1
202,268,1,1
202,268,1,1
202,268,1,1
202,269,1,1
202,269,1,1
202,269,1,1
202,269,1,1
202,269,1,1
202,258,1,0
202,258,1,1
202,258,1,0
202,258,1,1
202,258,1,1
202,259,1,1
202,259,1,1
202,259,1,1
202,259,1,1
202,259,1,0
202,256,1,1
202,256,1,1
202,256,1,1
202,256,1,1
202,256,1,1
202,257,1,1
202,257,1,1
202,257,1,0
202,257,1,1
202,257,1,1
202,262,1,1
202,262,1,1
202,262,1,1
202,262,1,1
202,262,1,1
202,263,1,1
202,263,1,0
202,263,1,0
202,263,1,1
202,263,1,1
202,260,1,1
202,260,1,1
202,260,1,1
202,260,1,1
202,260,1,0
202,261,1,0
202,261,1,1
202,261,1,1
202,261,1,1
202,261,1,0
202,283,0,1
202,283,0,0
202,283,0,1
202,283,0,0
202,283,0,0
202,282,0,1
202,282,0,0
202,282,0,1
202,282,0,1
202,282,0,1
202,281,0,1
202,281,0,1
202,281,0,1
202,281,0,0
202,281,0,0
202,280,0,1
202,280,0,0
202,280,0,1
202,280,0,0
202,280,0,1
202,286,0,1
202,286,0,1
202,286,0,1
202,286,0,1
202,286,0,1
202,285,0,0
202,285,0,1
202,285,0,0
202,285,0,0
202,285,0,1
202,275,0,0
202,275,0,0
202,275,0,1
202,275,0,0
202,275,0,1
202,274,0,0
202,274,0,1
202,274,0,1
202,274,0,0
202,274,0,1
202,273,0,0
202,273,0,0
202,273,0,1
202,273,0,0
202,273,0,0
202,272,0,1
202,272,0,0
202,272,0,0
202,272,0,0
202,272,0,1
202,279,0,1
202,279,0,1
202,279,0,1
202,279,0,1
202,279,0,1
202,278,0,1
202,278,0,1
202,278,0,1
202,278,0,0
202,278,0,1
202,277,0,0
202,277,0,1
202,277,0,1
202,277,0,1
202,277,0,1
202,276,0,0
202,276,0,1
202,276,0,1
202,276,0,1
202,276,0,1
202,232,1,1
202,232,1,1
202,232,1,1
202,232,1,1
202,232,1,0
202,233,1,1
202,233,1,1
202,233,1,1
202,233,1,0
202,233,1,1
202,234,1,1
202,234,1,0
202,234,1,0
202,234,1,1
202,234,1,0
202,235,1,1
202,235,1,1
202,235,1,1
202,235,1,1
202,235,1,1
202,236,1,0
202,236,1,1
202,236,1,0
202,236,1,1
202,236,1,1
202,237,1,1
202,237,1,1
202,237,1,1
202,237,1,1
202,237,1,1
202,238,1,0
202,238,1,0
202,238,1,1
202,238,1,1
202,238,1,1
202,239,1,1
202,239,1,1
202,239,1,1
202,239,1,1
202,239,1,1
202,224,1,1
202,224,1,1
202,224,1,0
202,224,1,1
202,224,1,1
202,225,1,1
202,225,1,1
202,225,1,1
202,225,1,1
202,225,1,1
54,316,0,1
54,316,0,0
54,316,0,1
54,316,0,1
54,316,0,0
202,226,1,1
202,226,1,1
202,226,1,1
202,226,1,1
202,226,1,1
202,227,1,1
202,227,1,1
202,227,1,1
202,227,1,1
202,227,1,1
202,228,1,1
202,228,1,1
202,228,1,1
202,228,1,1
202,228,1,1
202,229,1,1
202,229,1,1
202,229,1,1
202,229,1,1
202,229,1,1
202,230,1,1
202,230,1,1
202,230,1,1
202,230,1,1
202,230,1,1
202,231,1,1
202,231,1,1
202,231,1,1
202,231,1,1
202,231,1,1
202,249,1,1
202,249,1,1
202,249,1,1
202,249,1,1
202,249,1,1
202,248,1,1
202,248,1,1
202,248,1,0
202,248,1,1
202,248,1,1
202,251,1,1
202,251,1,0
202,251,1,1
202,251,1,1
202,251,1,1
202,250,1,1
202,250,1,1
202,250,1,1
202,250,1,1
202,250,1,1
202,253,1,1
202,253,1,1
202,253,1,1
202,253,1,1
202,253,1,1
202,252,1,1
202,252,1,1
202,252,1,1
202,252,1,1
202,252,1,1
202,255,1,1
202,255,1,0
202,255,1,0
202,255,1,1
202,255,1,1
202,254,1,1
202,254,1,1
202,254,1,1
202,254,1,1
202,254,1,1
202,241,1,0
202,241,1,1
202,241,1,1
202,241,1,1
202,241,1,1
202,240,1,1
202,240,1,0
202,240,1,1
202,240,1,0
202,240,1,0
202,243,1,1
202,243,1,1
202,243,1,1
202,243,1,1
202,243,1,1
202,242,1,0
202,242,1,1
202,242,1,1
202,242,1,0
202,242,1,0
202,245,1,1
202,245,1,1
202,245,1,0
202,245,1,1
202,245,1,1
202,244,1,0
202,244,1,0
202,244,1,1
202,244,1,0
202,244,1,1
202,247,1,1
202,247,1,1
202,247,1,1
202,247,1,1
202,247,1,1
202,246,1,1
202,246,1,1
202,246,1,1
202,246,1,1
202,246,1,1
202,206,1,1
202,206,1,1
202,206,1,1
202,206,1,0
202,206,1,1
202,207,1,0
202,207,1,1
202,207,1,1
202,207,1,0
202,207,1,0
202,204,1,1
202,204,1,1
202,204,1,1
202,204,1,1
202,204,1,1
202,205,1,0
202,205,1,1
202,205,1,1
202,205,1,1
202,205,1,1
202,203,1,1
202,203,1,1
202,203,1,1
202,203,1,1
202,203,1,1
202,223,1,1
202,223,1,1
202,223,1,1
202,223,1,1
202,223,1,1
451,586,0,0
451,586,0,0
451,586,0,0
451,586,0,0
451,586,0,0
202,222,1,1
202,222,1,1
202,222,1,0
202,222,1,1
202,222,1,1
451,584,0,0
451,584,0,0
451,584,0,0
451,584,0,0
451,584,0,0
202,221,1,1
202,221,1,1
202,221,1,1
202,221,1,1
202,221,1,1
202,220,1,1
202,220,1,1
202,220,1,1
202,220,1,1
202,220,1,1
202,219,1,1
202,219,1,1
202,219,1,1
202,219,1,1
202,219,1,1
202,218,1,1
202,218,1,1
202,218,1,1
202,218,1,1
202,218,1,1
202,217,1,1
202,217,1,1
202,217,1,1
202,217,1,1
202,217,1,1
202,216,1,1
202,216,1,1
202,216,1,0
202,216,1,1
202,216,1,1
202,215,1,1
202,215,1,1
202,215,1,1
202,215,1,1
202,215,1,1
202,214,1,1
202,214,1,1
202,214,1,1
202,214,1,1
202,214,1,1
202,213,1,1
202,213,1,1
202,213,1,1
202,213,1,1
202,213,1,1
202,212,1,1
202,212,1,1
202,212,1,1
202,212,1,1
202,212,1,1
202,211,1,1
202,211,1,1
202,211,1,1
202,211,1,1
202,211,1,1
202,210,1,1
202,210,1,0
202,210,1,1
202,210,1,1
202,210,1,1
451,583,0,0
451,583,0,0
451,583,0,0
451,583,0,0
451,583,0,0
202,209,1,1
202,209,1,1
202,209,1,1
202,209,1,1
202,209,1,1
202,208,1,1
202,208,1,1
202,208,1,1
202,208,1,1
202,208,1,1
14,16,1,1
14,16,1,1
14,16,1,1
14,16,1,1
14,16,1,1
51,65,0,1
51,65,0,0
51,65,0,0
51,65,0,1
51,65,0,1
51,64,1,1
51,64,1,1
51,64,1,1
51,64,1,1
51,64,1,1
51,60,1,1
51,60,1,1
51,60,1,1
51,60,1,1
51,60,1,1
51,61,1,1
51,61,1,0
51,61,1,1
51,61,1,1
51,61,1,1
51,62,1,1
51,62,1,1
51,62,1,1
51,62,1,1
51,62,1,1
51,63,1,1
51,63,1,0
51,63,1,1
51,63,1,1
51,63,1,1
51,56,1,1
51,56,1,1
51,56,1,0
51,56,1,1
51,56,1,1
51,57,1,0
51,57,1,1
51,57,1,1
51,57,1,1
51,57,1,1
51,58,1,1
51,58,1,1
51,58,1,1
51,58,1,1
51,58,1,1
51,59,1,1
