node1,node2,correct_label,work_label
939,1648,1,1
939,1648,1,1
939,1648,1,0
846,1759,0,0
846,1759,0,0
846,1759,0,0
846,1759,0,0
846,1759,0,0
846,1758,0,0
846,1758,0,0
846,1758,0,0
846,1758,0,0
846,1758,0,0
305,1999,1,0
305,1999,1,0
305,1999,1,0
305,1999,1,0
305,1999,1,0
608,1963,0,0
608,1963,0,0
608,1963,0,0
608,1963,0,0
608,1963,0,0
709,1946,0,0
709,1946,0,0
709,1946,0,0
709,1946,0,0
709,1946,0,0
282,1264,0,0
282,1264,0,0
282,1264,0,0
282,1264,0,0
282,1264,0,0
481,1962,0,0
481,1962,0,0
481,1962,0,0
481,1962,0,0
481,1962,0,0
282,1265,0,0
282,1265,0,0
282,1265,0,0
282,1265,0,0
282,1265,0,0
658,1381,0,0
658,1381,0,0
658,1381,0,0
658,1381,0,0
658,1381,0,0
1034,2003,1,0
1034,2003,1,0
1034,2003,1,0
1034,2003,1,0
1034,2003,1,0
658,1383,0,0
658,1383,0,0
658,1383,0,0
658,1383,0,0
658,1383,0,0
658,1382,0,0
658,1382,0,0
658,1382,0,0
658,1382,0,0
658,1382,0,0
759,1128,0,0
759,1128,0,0
759,1128,0,0
759,1128,0,0
759,1128,0,0
1028,1083,1,1
1028,1083,1,1
1028,1083,1,0
1028,1083,1,1
1028,1083,1,1
1028,1082,0,0
1028,1082,0,0
1028,1082,0,0
1028,1082,0,0
1028,1082,0,0
1041,1268,1,1
1041,1268,1,1
1041,1268,1,0
1041,1268,1,1
1041,1268,1,1
709,1968,1,1
709,1968,1,1
709,1968,1,0
709,1968,1,1
709,1968,1,1
478,1496,0,0
478,1496,0,0
478,1496,0,0
478,1496,0,0
478,1496,0,0
505,1925,0,0
505,1925,0,0
505,1925,0,0
505,1925,0,0
505,1925,0,0
420,1385,0,0
420,1385,0,0
420,1385,0,0
420,1385,0,0
420,1385,0,0
621,1749,1,1
621,1749,1,0
621,1749,1,0
621,1749,1,1
621,1749,1,1
621,1745,0,0
621,1745,0,0
621,1745,0,0
621,1745,0,0
621,1745,0,0
251,1708,0,0
251,1708,0,0
251,1708,0,0
251,1708,0,0
251,1708,0,0
325,1649,1,0
325,1649,1,0
325,1649,1,0
325,1649,1,0
325,1649,1,0
420,1406,1,1
420,1406,1,0
420,1406,1,0
420,1406,1,1
420,1406,1,1
608,1654,1,1
608,1654,1,1
608,1654,1,0
608,1654,1,1
608,1654,1,1
113,1133,1,1
113,1133,1,0
113,1133,1,1
113,1133,1,1
113,1133,1,1
644,1598,0,0
644,1598,0,0
644,1598,0,0
644,1598,0,0
644,1598,0,0
1060,1369,0,0
1060,1369,0,0
1060,1369,0,0
1060,1369,0,0
1060,1369,0,0
308,1471,0,0
308,1471,0,0
308,1471,0,0
308,1471,0,0
308,1471,0,0
644,1597,0,0
644,1597,0,0
644,1597,0,0
644,1597,0,0
644,1597,0,0
308,1467,0,0
308,1467,0,0
308,1467,0,0
308,1467,0,0
308,1467,0,0
685,1975,0,0
685,1975,0,1
685,1975,0,0
685,1975,0,0
685,1975,0,0
685,1974,0,0
685,1974,0,0
685,1974,0,0
685,1974,0,0
685,1974,0,0
102,1217,1,1
102,1217,1,1
102,1217,1,0
102,1217,1,1
102,1217,1,1
203,1338,1,1
203,1338,1,1
203,1338,1,0
203,1338,1,1
203,1338,1,1
685,1982,1,1
685,1982,1,1
685,1982,1,0
685,1982,1,1
685,1982,1,1
824,1097,1,1
824,1097,1,0
824,1097,1,1
824,1097,1,1
824,1097,1,1
481,2008,0,0
481,2008,0,0
481,2008,0,0
481,2008,0,0
481,2008,0,0
293,2045,0,0
293,2045,0,0
293,2045,0,0
293,2045,0,0
293,2045,0,0
594,1697,1,1
594,1697,1,1
594,1697,1,1
594,1697,1,1
594,1697,1,1
293,2047,0,0
293,2047,0,0
293,2047,0,0
293,2047,0,0
293,2047,0,0
889,2061,1,1
889,2061,1,0
889,2061,1,0
889,2061,1,1
889,2061,1,1
293,2046,0,0
293,2046,0,0
293,2046,0,0
293,2046,0,0
293,2046,0,0
889,2060,0,0
889,2060,0,0
889,2060,0,0
889,2060,0,0
889,2060,0,0
355,1358,1,1
355,1358,1,1
355,1358,1,0
355,1358,1,1
355,1358,1,1
673,1991,1,1
673,1991,1,1
673,1991,1,1
673,1991,1,1
673,1991,1,1
52,1297,0,0
52,1297,0,0
52,1297,0,0
52,1297,0,0
52,1297,0,0
113,1150,0,0
113,1150,0,0
113,1150,0,0
113,1150,0,0
113,1150,0,0
113,1151,0,0
113,1151,0,0
113,1151,0,0
113,1151,0,0
113,1151,0,0
261,1347,1,1
261,1347,1,0
261,1347,1,0
261,1347,1,1
261,1347,1,1
709,1650,0,0
709,1650,0,0
709,1650,0,0
709,1650,0,0
709,1650,0,0
581,1762,1,1
581,1762,1,0
581,1762,1,0
581,1762,1,1
581,1762,1,0
453,2062,0,0
453,2062,0,0
453,2062,0,0
453,2062,0,0
453,2062,0,0
204,1621,0,0
204,1621,0,0
204,1621,0,0
204,1621,0,0
204,1621,0,0
160,1321,1,1
160,1321,1,1
160,1321,1,1
160,1321,1,1
160,1321,1,1
327,2077,0,0
327,2077,0,0
327,2077,0,0
327,2077,0,0
327,2077,0,0
720,1894,0,0
720,1894,0,0
720,1894,0,0
720,1894,0,0
720,1894,0,0
645,1598,0,0
645,1598,0,0
645,1598,0,0
645,1598,0,0
645,1598,0,0
645,1597,0,0
645,1597,0,0
645,1597,0,0
645,1597,0,0
645,1597,0,0
266,1446,1,1
266,1446,1,0
266,1446,1,0
266,1446,1,1
266,1446,1,1
796,1899,0,0
796,1899,0,0
796,1899,0,0
796,1899,0,0
796,1899,0,0
492,1500,0,0
492,1500,0,0
492,1500,0,0
492,1500,0,0
492,1500,0,0
695,1970,1,1
695,1970,1,1
695,1970,1,0
695,1970,1,1
695,1970,1,1
796,1896,0,0
796,1896,0,0
796,1896,0,0
796,1896,0,0
796,1896,0,0
796,1903,1,1
796,1903,1,1
796,1903,1,1
796,1903,1,1
796,1903,1,1
796,1902,0,0
796,1902,0,0
796,1902,0,0
796,1902,0,0
796,1902,0,0
796,1901,0,0
796,1901,0,0
796,1901,0,0
796,1901,0,0
796,1901,0,0
796,1900,0,0
796,1900,0,0
796,1900,0,0
796,1900,0,0
796,1900,0,0
926,2133,1,1
926,2133,1,0
926,2133,1,0
926,2133,1,1
926,2133,1,1
720,1881,0,1
720,1881,0,0
720,1881,0,1
720,1881,0,1
720,1881,0,0
106,1560,1,0
106,1560,1,0
106,1560,1,0
106,1560,1,0
106,1560,1,0
720,1880,0,0
720,1880,0,0
720,1880,0,0
720,1880,0,0
720,1880,0,0
1023,1453,0,0
1023,1453,0,0
1023,1453,0,0
1023,1453,0,0
1023,1453,0,0
720,1883,0,0
720,1883,0,0
720,1883,0,0
720,1883,0,0
720,1883,0,0
720,1882,1,0
720,1882,1,0
720,1882,1,0
720,1882,1,0
720,1882,1,0
1023,1424,0,0
1023,1424,0,0
1023,1424,0,0
1023,1424,0,0
1023,1424,0,0
695,1984,0,0
695,1984,0,0
695,1984,0,0
695,1984,0,0
695,1984,0,0
720,1862,0,0
720,1862,0,0
720,1862,0,0
720,1862,0,0
720,1862,0,0
720,1863,0,0
720,1863,0,0
720,1863,0,0
720,1863,0,0
720,1863,0,0
796,1906,0,0
796,1906,0,0
796,1906,0,0
796,1906,0,0
796,1906,0,0
796,1905,0,0
796,1905,0,0
796,1905,0,0
796,1905,0,0
796,1905,0,0
377,2009,0,0
377,2009,0,0
377,2009,0,0
377,2009,0,0
377,2009,0,0
902,1818,0,0
902,1818,0,0
902,1818,0,0
902,1818,0,0
902,1818,0,0
81,1157,1,1
81,1157,1,0
81,1157,1,1
81,1157,1,1
81,1157,1,1
204,1539,0,0
204,1539,0,0
204,1539,0,0
204,1539,0,0
204,1539,0,0
28,1129,1,1
28,1129,1,1
28,1129,1,1
28,1129,1,1
28,1129,1,1
648,2115,0,0
648,2115,0,0
648,2115,0,0
648,2115,0,0
648,2115,0,0
658,1598,0,0
658,1598,0,0
658,1598,0,0
658,1598,0,0
658,1598,0,0
214,1408,0,0
214,1408,0,0
214,1408,0,0
214,1408,0,0
214,1408,0,0
234,1373,1,1
234,1373,1,1
234,1373,1,1
234,1373,1,1
234,1373,1,1
658,1597,0,0
658,1597,0,0
658,1597,0,0
658,1597,0,0
658,1597,0,0
685,2103,0,0
685,2103,0,0
685,2103,0,0
685,2103,0,0
685,2103,0,0
648,2116,1,1
648,2116,1,0
648,2116,1,0
648,2116,1,1
648,2116,1,1
1060,1529,1,0
1060,1529,1,0
1060,1529,1,1
1060,1529,1,1
1060,1529,1,1
902,1993,0,0
902,1993,0,0
902,1993,0,0
902,1993,0,0
902,1993,0,0
922,2086,0,0
922,2086,0,0
922,2086,0,0
922,2086,0,0
922,2086,0,0
657,1891,1,1
657,1891,1,0
657,1891,1,1
657,1891,1,1
657,1891,1,1
902,2008,0,0
902,2008,0,0
902,2008,0,0
902,2008,0,0
902,2008,0,0
922,2085,1,1
922,2085,1,0
922,2085,1,0
922,2085,1,1
922,2085,1,1
1056,2169,1,1
1056,2169,1,1
1056,2169,1,0
1056,2169,1,1
1056,2169,1,1
503,1671,0,0
503,1671,0,0
503,1671,0,0
503,1671,0,0
503,1671,0,0
427,1369,1,1
427,1369,1,1
427,1369,1,0
427,1369,1,1
427,1369,1,1
531,1844,0,0
531,1844,0,0
531,1844,0,0
531,1844,0,0
531,1844,0,0
531,1845,0,0
531,1845,0,0
531,1845,0,0
531,1845,0,0
531,1845,0,0
15,1126,1,1
15,1126,1,0
15,1126,1,1
15,1126,1,1
15,1126,1,1
500,1645,0,0
500,1645,0,1
500,1645,0,0
500,1645,0,0
500,1645,0,0
15,1138,0,0
15,1138,0,0
15,1138,0,0
15,1138,0,0
15,1138,0,0
500,1639,0,0
500,1639,0,0
500,1639,0,0
500,1639,0,0
500,1639,0,0
555,1204,0,0
555,1204,0,0
555,1204,0,0
555,1204,0,0
555,1204,0,0
204,1477,0,0
204,1477,0,0
204,1477,0,0
204,1477,0,0
204,1477,0,0
645,1723,0,0
645,1723,0,0
645,1723,0,0
645,1723,0,0
645,1723,0,0
377,1912,0,0
377,1912,0,0
377,1912,0,0
377,1912,0,0
377,1912,0,0
261,1517,0,0
261,1517,0,0
261,1517,0,0
261,1517,0,0
261,1517,0,0
503,1635,1,1
503,1635,1,0
503,1635,1,0
503,1635,1,1
503,1635,1,1
645,1720,0,0
645,1720,0,0
645,1720,0,0
645,1720,0,0
645,1720,0,0
806,1244,0,0
806,1244,0,0
806,1244,0,0
806,1244,0,0
806,1244,0,0
505,1641,1,1
505,1641,1,1
505,1641,1,0
505,1641,1,1
505,1641,1,1
645,1716,0,0
645,1716,0,0
645,1716,0,0
645,1716,0,0
645,1716,0,0
1023,1521,0,0
1023,1521,0,0
1023,1521,0,0
1023,1521,0,0
1023,1521,0,0
644,1382,0,0
644,1382,0,0
644,1382,0,0
644,1382,0,0
644,1382,0,0
645,1715,0,0
645,1715,0,0
645,1715,0,0
645,1715,0,0
645,1715,0,0
645,1714,0,0
645,1714,0,0
645,1714,0,0
645,1714,0,0
645,1714,0,0
505,1644,0,0
505,1644,0,0
505,1644,0,0
505,1644,0,0
505,1644,0,0
645,1708,0,0
645,1708,0,0
645,1708,0,0
645,1708,0,0
645,1708,0,0
875,1620,0,0
875,1620,0,0
875,1620,0,0
875,1620,0,0
875,1620,0,0
875,1619,0,0
875,1619,0,0
875,1619,0,0
875,1619,0,0
875,1619,0,0
875,1617,0,0
875,1617,0,0
875,1617,0,0
875,1617,0,0
875,1617,0,0
404,1186,1,1
404,1186,1,1
404,1186,1,1
404,1186,1,1
404,1186,1,1
902,1926,0,0
902,1926,0,0
902,1926,0,0
902,1926,0,0
902,1926,0,0
1023,1571,1,1
1023,1571,1,0
1023,1571,1,1
1023,1571,1,1
1023,1571,1,1
503,1594,0,0
503,1594,0,0
503,1594,0,0
503,1594,0,0
503,1594,0,0
199,2045,0,0
199,2045,0,0
199,2045,0,0
199,2045,0,0
199,2045,0,0
240,1447,1,1
240,1447,1,0
240,1447,1,0
240,1447,1,1
240,1447,1,1
806,1212,0,0
806,1212,0,0
806,1212,0,0
806,1212,0,0
806,1212,0,0
531,1791,0,0
531,1791,0,0
531,1791,0,0
531,1791,0,0
531,1791,0,0
733,1857,0,0
733,1857,0,0
733,1857,0,0
733,1857,0,0
733,1857,0,0
902,1623,0,0
902,1623,0,0
902,1623,0,0
902,1623,0,0
902,1623,0,0
1008,1535,0,0
1008,1535,0,0
1008,1535,0,0
1008,1535,0,0
1008,1535,0,0
902,1624,0,0
902,1624,0,0
902,1624,0,0
902,1624,0,0
902,1624,0,0
902,1625,0,0
902,1625,0,0
902,1625,0,0
902,1625,0,0
902,1625,0,0
902,1626,0,0
902,1626,0,0
902,1626,0,0
902,1626,0,0
902,1626,0,0
283,1196,1,1
283,1196,1,1
283,1196,1,1
283,1196,1,1
283,1196,1,1
1008,1506,0,0
1008,1506,0,0
1008,1506,0,0
1008,1506,0,0
1008,1506,0,0
167,1911,1,0
167,1911,1,0
167,1911,1,0
167,1911,1,0
167,1911,1,0
297,1506,0,0
297,1506,0,0
297,1506,0,0
297,1506,0,0
297,1506,0,0
349,1491,0,0
349,1491,0,0
349,1491,0,0
349,1491,0,0
349,1491,0,0
349,1490,1,0
349,1490,1,0
349,1490,1,0
349,1490,1,0
349,1490,1,0
24,2126,0,0
24,2126,0,0
24,2126,0,0
24,2126,0,0
24,2126,0,0
1070,1370,0,0
1070,1370,0,0
1070,1370,0,0
1070,1370,0,0
1070,1370,0,0
117,1107,1,1
117,1107,1,1
117,1107,1,1
117,1107,1,1
117,1107,1,1
117,1106,0,0
117,1106,0,0
117,1106,0,0
117,1106,0,0
117,1106,0,0
247,1296,1,0
247,1296,1,0
247,1296,1,0
247,1296,1,0
247,1296,1,0
44,1427,0,0
44,1427,0,0
44,1427,0,0
44,1427,0,0
44,1427,0,0
44,1426,0,0
44,1426,0,0
44,1426,0,0
44,1426,0,0
44,1426,0,0
44,1429,0,0
44,1429,0,0
44,1429,0,0
44,1429,0,0
44,1429,0,0
44,1428,0,0
44,1428,0,0
44,1428,0,0
44,1428,0,0
44,1428,0,0
531,1948,1,1
531,1948,1,1
531,1948,1,1
531,1948,1,1
531,1948,1,1
746,1829,1,1
746,1829,1,0
746,1829,1,0
746,1829,1,1
746,1829,1,1
154,1162,0,0
154,1162,0,0
154,1162,0,0
154,1162,0,0
154,1162,0,0
293,1169,0,0
293,1169,0,0
293,1169,0,0
293,1169,0,0
293,1169,0,0
531,1961,0,0
531,1961,0,0
531,1961,0,0
531,1961,0,0
531,1961,0,0
293,1168,0,0
293,1168,0,0
293,1168,0,0
293,1168,0,0
293,1168,0,0
293,1171,0,0
293,1171,0,0
293,1171,0,0
293,1171,0,0
293,1171,0,0
826,1557,0,0
826,1557,0,0
826,1557,0,0
826,1557,0,0
826,1557,0,0
907,1557,0,0
907,1557,0,0
907,1557,0,0
907,1557,0,0
907,1557,0,0
293,1170,0,0
293,1170,0,0
293,1170,0,0
293,1170,0,0
293,1170,0,0
463,1566,0,0
463,1566,0,0
463,1566,0,0
463,1566,0,0
463,1566,0,0
659,1703,0,0
659,1703,0,0
659,1703,0,0
659,1703,0,0
659,1703,0,0
620,2031,0,0
620,2031,0,0
620,2031,0,0
620,2031,0,0
620,2031,0,0
1019,1895,0,0
1019,1895,0,0
1019,1895,0,0
1019,1895,0,0
1019,1895,0,0
293,1165,0,0
293,1165,0,0
293,1165,0,0
293,1165,0,0
293,1165,0,0
297,1399,0,0
297,1399,0,0
297,1399,0,0
297,1399,0,0
297,1399,0,0
875,1809,0,0
875,1809,0,0
875,1809,0,0
875,1809,0,0
875,1809,0,0
902,1736,0,0
902,1736,0,0
902,1736,0,0
902,1736,0,0
902,1736,0,0
478,1928,0,0
478,1928,0,0
478,1928,0,0
478,1928,0,0
478,1928,0,0
478,1926,1,1
478,1926,1,0
478,1926,1,1
478,1926,1,1
478,1926,1,1
902,1735,0,0
902,1735,0,0
902,1735,0,0
902,1735,0,0
902,1735,0,0
266,1695,0,0
266,1695,0,0
266,1695,0,0
266,1695,0,0
266,1695,0,0
832,2006,1,1
832,2006,1,1
832,2006,1,0
832,2006,1,1
832,2006,1,1
911,1480,0,0
911,1480,0,0
911,1480,0,0
911,1480,0,0
911,1480,0,0
1055,1797,1,1
1055,1797,1,0
1055,1797,1,0
1055,1797,1,1
1055,1797,1,1
911,1483,0,0
911,1483,0,0
911,1483,0,0
911,1483,0,0
911,1483,0,0
902,1712,0,0
902,1712,0,0
902,1712,0,0
902,1712,0,0
902,1712,0,0
847,1758,0,0
847,1758,0,0
847,1758,0,0
847,1758,0,0
847,1758,0,0
349,1633,0,0
349,1633,0,0
349,1633,0,0
349,1633,0,0
349,1633,0,0
44,1260,1,0
44,1260,1,0
44,1260,1,0
44,1260,1,0
44,1260,1,0
255,1343,1,0
255,1343,1,0
255,1343,1,0
255,1343,1,0
255,1343,1,0
564,1846,0,0
564,1846,0,0
564,1846,0,0
564,1846,0,0
564,1846,0,0
478,2008,0,0
478,2008,0,0
478,2008,0,0
478,2008,0,0
478,2008,0,0
330,1139,1,1
330,1139,1,1
330,1139,1,0
330,1139,1,1
330,1139,1,1
518,1487,1,1
518,1487,1,1
518,1487,1,1
518,1487,1,1
518,1487,1,1
1008,1333,1,0
1008,1333,1,0
1008,1333,1,0
1008,1333,1,0
1008,1333,1,0
902,1687,0,0
902,1687,0,0
902,1687,0,0
902,1687,0,0
902,1687,0,0
478,1993,0,0
478,1993,0,0
478,1993,0,0
478,1993,0,0
478,1993,0,0
659,1751,0,0
659,1751,0,0
659,1751,0,0
659,1751,0,0
659,1751,0,0
80,1231,1,1
80,1231,1,0
80,1231,1,1
80,1231,1,1
80,1231,1,1
659,1752,1,1
659,1752,1,1
659,1752,1,1
659,1752,1,1
659,1752,1,1
659,1753,0,0
659,1753,0,0
659,1753,0,0
659,1753,0,0
659,1753,0,0
659,1754,0,0
659,1754,0,0
659,1754,0,0
659,1754,0,0
659,1754,0,0
806,1503,0,0
806,1503,0,0
806,1503,0,0
806,1503,0,0
806,1503,0,0
249,1534,0,0
249,1534,0,0
249,1534,0,0
249,1534,0,0
249,1534,0,0
478,1962,0,0
478,1962,0,0
478,1962,0,0
478,1962,0,0
478,1962,0,0
564,1805,1,1
564,1805,1,1
564,1805,1,1
564,1805,1,1
564,1805,1,1
557,1679,1,1
557,1679,1,1
557,1679,1,0
557,1679,1,1
557,1679,1,0
26,1103,1,1
26,1103,1,1
26,1103,1,0
26,1103,1,1
26,1103,1,1
941,1818,0,0
941,1818,0,0
941,1818,0,0
941,1818,0,0
941,1818,0,0
668,1314,1,1
668,1314,1,0
668,1314,1,0
668,1314,1,1
668,1314,1,1
481,1541,0,0
481,1541,0,0
481,1541,0,0
481,1541,0,0
481,1541,0,0
463,1192,0,0
463,1192,0,0
463,1192,0,0
463,1192,0,0
463,1192,0,0
262,1418,1,0
262,1418,1,0
262,1418,1,0
262,1418,1,0
262,1418,1,0
283,1441,0,0
283,1441,0,0
283,1441,0,0
283,1441,0,0
283,1441,0,0
608,2139,0,0
608,2139,0,0
608,2139,0,0
608,2139,0,0
608,2139,0,0
431,1113,1,1
431,1113,1,1
431,1113,1,1
431,1113,1,1
431,1113,1,1
478,1814,0,0
478,1814,0,0
478,1814,0,0
478,1814,0,0
478,1814,0,0
416,1466,1,1
416,1466,1,1
416,1466,1,0
416,1466,1,1
416,1466,1,1
13,1144,0,0
13,1144,0,0
13,1144,0,0
13,1144,0,0
13,1144,0,0
108,1399,1,1
108,1399,1,0
108,1399,1,0
108,1399,1,1
108,1399,1,1
108,1398,0,0
108,1398,0,0
108,1398,0,0
108,1398,0,0
108,1398,0,0
416,1471,0,0
416,1471,0,0
416,1471,0,0
416,1471,0,0
416,1471,0,0
969,1196,0,0
969,1196,0,0
969,1196,0,0
969,1196,0,0
969,1196,0,0
570,2070,0,0
570,2070,0,0
570,2070,0,0
570,2070,0,0
570,2070,0,0
210,1563,1,0
210,1563,1,0
210,1563,1,0
210,1563,1,0
210,1563,1,0
13,1140,1,1
13,1140,1,1
13,1140,1,1
13,1140,1,1
13,1140,1,1
806,1552,1,0
806,1552,1,0
806,1552,1,0
806,1552,1,0
806,1552,1,0
707,2063,1,1
707,2063,1,0
707,2063,1,0
707,2063,1,1
707,2063,1,0
847,1903,0,0
847,1903,0,0
847,1903,0,0
847,1903,0,0
847,1903,0,0
847,1902,0,0
847,1902,0,0
847,1902,0,0
847,1902,0,0
847,1902,0,0
847,1901,0,0
847,1901,0,0
847,1901,0,0
847,1901,0,0
847,1901,0,0
481,1496,0,0
481,1496,0,0
481,1496,0,0
481,1496,0,0
481,1496,0,0
847,1900,0,0
847,1900,0,0
847,1900,0,0
847,1900,0,0
847,1900,0,0
847,1899,0,0
847,1899,0,0
847,1899,0,0
847,1899,0,0
847,1899,0,0
847,1898,0,0
847,1898,0,0
847,1898,0,0
847,1898,0,0
847,1898,0,0
847,1897,0,0
847,1897,0,0
847,1897,0,0
847,1897,0,0
847,1897,0,0
128,1109,1,1
128,1109,1,0
128,1109,1,0
128,1109,1,0
128,1109,1,1
847,1896,0,0
847,1896,0,0
847,1896,0,0
847,1896,0,0
847,1896,0,0
847,1904,1,1
847,1904,1,1
847,1904,1,0
847,1904,1,1
847,1904,1,1
847,1905,0,0
847,1905,0,0
