id,pair_id,correct_label,similarity
193,130_126,1,1
194,130_129,1,1
195,130_133,1,1
196,131_106,1,1
197,131_108,1,1
198,131_109,1,1
199,131_112,1,1
200,131_113,1,1
201,131_114,1,1
202,131_135,1,1
203,132_121,1,1
204,133_116,1,1
205,133_118,1,1
206,133_119,1,1
207,133_123,1,1
208,133_124,1,1
209,133_126,1,1
210,133_129,1,1
211,134_116,1,1
212,134_118,1,1
213,134_119,1,1
214,134_123,1,1
215,134_124,1,1
216,134_126,1,1
217,134_129,1,1
218,134_130,1,1
219,134_133,1,1
220,135_106,1,1
221,135_108,1,1
222,135_109,1,1
223,135_112,1,1
224,135_113,1,1
225,135_114,1,1
226,137_127,1,1
227,140_195,0,1
228,141_140,1,1
229,141_195,0,1
230,143_140,1,1
231,143_141,1,1
232,143_184,0,1
233,143_187,0,1
234,143_195,0,1
235,144_140,1,1
236,144_141,1,1
237,144_143,1,1
238,144_184,0,1
239,144_187,0,1
240,144_195,0,1
241,145_140,1,1
242,145_141,1,1
243,145_143,1,1
244,145_144,1,1
245,145_184,0,1
246,145_187,0,1
247,145_195,0,1
248,146_140,1,1
249,146_141,1,1
250,146_143,1,1
251,146_144,1,1
252,146_145,1,1
253,146_184,0,1
254,146_187,0,1
255,146_195,0,1
256,148_250,0,1
257,148_252,0,1
258,148_262,0,1
259,148_266,0,1
260,149_140,1,1
261,149_141,1,1
262,149_143,1,1
263,149_144,1,1
264,149_145,1,1
265,149_146,1,1
266,149_184,0,1
267,149_187,0,1
268,149_195,0,1
269,150_265,0,1
270,151_148,1,1
271,151_250,0,1
272,151_252,0,1
273,151_262,0,1
274,151_266,0,1
275,152_140,1,1
276,152_141,1,1
277,152_143,1,1
278,152_144,1,1
279,152_145,1,1
280,152_146,1,1
281,152_149,1,1
282,152_158,1,1
283,152_164,1,1
284,152_168,1,1
285,152_170,0,1
286,152_184,0,1
287,152_187,0,1
288,152_195,0,1
289,152_205,0,1
290,152_206,0,1
291,152_209,0,1
292,152_212,0,1
293,152_217,0,1
294,152_225,0,1
295,152_226,0,1
296,152_227,0,1
297,152_228,0,1
298,152_231,0,1
299,152_232,0,1
300,152_246,0,1
301,152_247,0,1
302,152_249,0,1
303,152_263,0,1
304,152_264,0,1
305,152_267,0,1
306,152_268,0,1
307,152_269,0,1
308,152_270,0,1
309,152_271,0,1
310,153_140,1,1
311,153_141,1,1
312,153_143,1,1
313,153_144,1,1
314,153_145,1,1
315,153_146,1,1
316,153_149,1,1
317,153_152,1,1
318,153_158,1,1
319,153_164,1,1
320,153_168,1,1
321,153_170,0,1
322,153_184,0,1
323,153_187,0,1
324,153_195,0,1
325,153_205,0,1
326,153_206,0,1
327,153_209,0,1
328,153_212,0,1
329,153_217,0,1
330,153_225,0,1
331,153_226,0,1
332,153_227,0,1
333,153_228,0,1
334,153_231,0,1
335,153_232,0,1
336,153_243,0,1
337,153_246,0,1
338,153_247,0,1
339,153_249,0,1
340,153_263,0,1
341,153_264,0,1
342,153_267,0,1
343,153_268,0,1
344,153_269,0,1
345,153_270,0,1
346,153_271,0,1
347,154_140,1,1
348,154_141,1,1
349,154_143,1,1
350,154_144,1,1
351,154_145,1,1
352,154_146,1,1
353,154_149,1,1
354,154_152,1,1
355,154_153,1,1
356,154_158,1,1
357,154_164,1,1
358,154_168,1,1
359,154_170,0,1
360,154_184,0,1
361,154_187,0,1
362,154_195,0,1
363,154_205,0,1
364,154_206,0,1
365,154_209,0,1
366,154_212,0,1
367,154_217,0,1
368,154_225,0,1
369,154_226,0,1
370,154_227,0,1
371,154_228,0,1
372,154_231,0,1
373,154_232,0,1
374,154_240,0,1
375,154_243,0,1
376,154_246,0,1
377,154_247,0,1
378,154_249,0,1
379,154_263,0,1
380,154_264,0,1
381,154_267,0,1
382,154_268,0,1
383,154_269,0,1
384,154_270,0,1
385,154_271,0,1
386,155_171,0,1
387,155_248,0,1
388,155_254,0,1
389,155_259,0,1
390,155_260,0,1
391,156_172,0,1
392,156_173,0,1
393,156_174,0,1
394,156_199,0,1
395,156_201,0,1
396,158_140,1,1
397,158_141,1,1
398,158_143,1,1
399,158_144,1,1
400,158_145,1,1
401,158_146,1,1
402,158_149,1,1
403,158_184,0,1
404,158_187,0,1
405,158_195,0,1
406,158_205,0,1
407,158_206,0,1
408,158_209,0,1
409,158_212,0,1
410,158_247,0,1
411,158_249,0,1
412,158_263,0,1
413,158_264,0,1
414,158_267,0,1
415,158_268,0,1
416,158_269,0,1
417,158_270,0,1
418,158_271,0,1
419,159_148,1,1
420,159_151,1,1
421,159_250,0,1
422,159_252,0,1
423,159_262,0,1
424,159_266,0,1
425,160_155,1,1
426,160_171,0,1
427,160_248,0,1
428,160_254,0,1
429,160_259,0,1
430,160_260,0,1
431,162_148,1,1
432,162_151,1,1
433,162_159,1,1
434,162_250,0,1
435,162_252,0,1
436,162_262,0,1
437,162_266,0,1
438,163_148,1,1
439,163_151,1,1
440,163_159,1,1
441,163_162,1,1
442,163_250,0,1
443,163_252,0,1
444,163_262,0,1
445,163_266,0,1
446,164_140,1,1
447,164_141,1,1
448,164_143,1,1
449,164_144,1,1
450,164_145,1,1
451,164_146,1,1
452,164_149,1,1
453,164_158,1,1
454,164_184,0,1
455,164_187,0,1
456,164_195,0,1
457,164_205,0,1
458,164_206,0,1
459,164_209,0,1
460,164_212,0,1
461,164_227,0,1
462,164_228,0,1
463,164_231,0,1
464,164_232,0,1
465,164_247,0,1
466,164_249,0,1
467,164_263,0,1
468,164_264,0,1
469,164_267,0,1
470,164_268,0,1
471,164_269,0,1
472,164_270,0,1
473,164_271,0,1
474,165_155,1,1
475,165_160,1,1
476,165_171,0,1
477,165_248,0,1
478,165_254,0,1
479,165_259,0,1
480,165_260,0,1
481,166_150,1,1
482,166_265,0,1
483,168_140,1,1
484,168_141,1,1
485,168_143,1,1
486,168_144,1,1
487,168_145,1,1
488,168_146,1,1
489,168_149,1,1
490,168_158,1,1
491,168_164,1,1
492,168_184,0,1
493,168_187,0,1
494,168_195,0,1
495,168_205,0,1
496,168_206,0,1
497,168_209,0,1
498,168_212,0,1
499,168_225,0,1
500,168_226,0,1
501,168_227,0,1
502,168_228,0,1
503,168_231,0,1
504,168_232,0,1
505,168_247,0,1
506,168_249,0,1
507,168_263,0,1
508,168_264,0,1
509,168_267,0,1
510,168_268,0,1
511,168_269,0,1
512,168_270,0,1
513,168_271,0,1
514,170_140,0,1
515,170_141,0,1
516,170_143,0,1
517,170_144,0,1
518,170_145,0,1
519,170_146,0,1
520,170_149,0,1
521,170_158,0,1
522,170_164,0,1
523,170_168,0,1
524,170_184,1,1
525,170_187,1,1
526,170_195,1,1
527,170_205,1,1
528,170_206,1,1
529,170_209,1,1
530,170_212,1,1
531,170_217,1,1
532,170_225,1,1
533,170_226,1,1
534,170_227,1,1
535,170_228,1,1
536,170_231,1,1
537,170_232,1,1
538,170_247,1,1
539,170_249,1,1
540,170_263,1,1
541,170_264,1,1
542,170_267,1,1
543,170_268,1,1
544,170_269,1,1
545,170_270,1,1
546,170_271,1,1
547,171_259,1,1
548,171_260,1,1
549,172_173,1,1
550,172_174,1,1
551,172_199,1,1
552,173_174,1,1
553,173_199,1,1
554,174_199,1,1
555,176_150,0,1
556,176_166,0,1
557,176_192,1,1
558,176_193,1,1
559,176_194,1,1
560,176_208,1,1
561,176_265,1,1
562,177_150,0,1
563,177_166,0,1
564,177_176,1,1
565,177_192,1,1
566,177_193,1,1
567,177_194,1,1
568,177_208,1,1
569,177_265,1,1
570,178_150,0,1
571,178_166,0,1
572,178_176,1,1
573,178_177,1,1
574,178_192,1,1
575,178_193,1,1
576,178_194,1,1
577,178_208,1,1
578,178_265,1,1
579,179_150,0,1
580,179_166,0,1
581,179_176,1,1
582,179_177,1,1
583,179_178,1,1
584,179_192,1,1
585,179_193,1,1
586,179_194,1,1
587,179_208,1,1
588,179_265,1,1
589,180_150,0,1
590,180_166,0,1
591,180_176,1,1
592,180_177,1,1
593,180_178,1,1
594,180_179,1,1
595,180_192,1,1
596,180_193,1,1
597,180_194,1,1
598,180_208,1,1
599,180_265,1,1
600,181_189,1,1
601,181_190,1,1
602,181_223,1,1
603,182_150,0,1
604,182_166,0,1
605,182_176,1,1
606,182_177,1,1
607,182_178,1,1
608,182_179,1,1
609,182_180,1,1
610,182_192,1,1
611,182_193,1,1
612,182_194,1,1
613,182_208,1,1
614,182_265,1,1
615,184_140,0,1
616,184_141,0,1
617,184_187,1,1
618,184_195,1,1
619,185_251,1,1
620,186_261,1,1
621,187_140,0,1
622,187_141,0,1
623,187_195,1,1
624,189_190,1,1
625,189_223,1,1
626,191_181,1,1
627,191_189,1,1
628,191_190,1,1
629,191_204,1,1
630,191_223,1,1
631,192_150,0,1
632,192_166,0,1
633,192_265,1,1
634,193_150,0,1
635,193_166,0,1
636,193_192,1,1
637,193_265,1,1
638,194_150,0,1
639,194_166,0,1
640,194_192,1,1
641,194_193,1,1
642,194_265,1,1
643,196_148,0,1
644,196_151,0,1
645,196_159,0,1
646,196_162,0,1
647,196_163,0,1
648,196_250,1,1
649,196_252,1,1
650,196_262,1,1
651,196_266,1,1
652,197_148,0,1
653,197_151,0,1
654,197_159,0,1
655,197_162,0,1
656,197_163,0,1
657,197_196,1,1
658,197_250,1,1
659,197_252,1,1
660,197_262,1,1
661,197_266,1,1
662,201_172,1,1
663,201_173,1,1
664,201_174,1,1
665,201_199,1,1
666,202_148,0,1
667,202_151,0,1
668,202_159,0,1
669,202_162,0,1
670,202_163,0,1
671,202_196,1,1
672,202_197,1,1
673,202_250,1,1
674,202_252,1,1
675,202_262,1,1
676,202_266,1,1
677,203_148,0,1
678,203_151,0,1
679,203_159,0,1
680,203_162,0,1
681,203_163,0,1
682,203_196,1,1
683,203_197,1,1
684,203_202,1,1
685,203_250,1,1
686,203_252,1,1
687,203_262,1,1
688,203_266,1,1
689,204_181,1,1
690,204_189,1,1
691,204_190,1,1
692,204_223,1,1
693,205_140,0,1
694,205_141,0,1
695,205_143,0,1
696,205_144,0,1
697,205_145,0,1
698,205_146,0,1
699,205_149,0,1
700,205_184,1,1
701,205_187,1,1
702,205_195,1,1
703,205_206,1,1
704,205_209,1,1
705,205_212,1,1
706,205_247,1,1
707,205_249,1,1
708,205_269,1,1
709,205_270,1,1
710,205_271,1,1
711,206_140,0,1
712,206_141,0,1
713,206_143,0,1
714,206_144,0,1
715,206_145,0,1
716,206_146,0,1
717,206_149,0,1
718,206_184,1,1
719,206_187,1,1
720,206_195,1,1
721,206_247,1,1
722,206_249,1,1
723,208_150,0,1
724,208_166,0,1
725,208_192,1,1
726,208_193,1,1
727,208_194,1,1
728,208_265,1,1
729,209_140,0,1
730,209_141,0,1
731,209_143,0,1
732,209_144,0,1
733,209_145,0,1
734,209_146,0,1
735,209_149,0,1
736,209_184,1,1
737,209_187,1,1
738,209_195,1,1
739,209_206,1,1
740,209_247,1,1
741,209_249,1,1
742,210_148,0,1
743,210_151,0,1
744,210_159,0,1
745,210_162,0,1
746,210_163,0,1
747,210_196,1,1
748,210_197,1,1
749,210_202,1,1
750,210_203,1,1
751,210_250,1,1
752,210_252,1,1
753,210_262,1,1
754,210_266,1,1
755,211_148,0,1
756,211_151,0,1
757,211_159,0,1
758,211_162,0,1
759,211_163,0,1
760,211_196,1,1
761,211_197,1,1
762,211_202,1,1
763,211_203,1,1
764,211_210,1,1
765,211_250,1,1
766,211_252,1,1
767,211_262,1,1
768,211_266,1,1
769,212_140,0,1
770,212_141,0,1
771,212_143,0,1
772,212_144,0,1
773,212_145,0,1
774,212_146,0,1
775,212_149,0,1
776,212_184,1,1
777,212_187,1,1
778,212_195,1,1
779,212_206,1,1
780,212_209,1,1
781,212_247,1,1
782,212_249,1,1
783,213_148,0,1
784,213_151,0,1
785,213_159,0,1
786,213_162,0,1
787,213_163,0,1
788,213_196,1,1
789,213_197,1,1
790,213_202,1,1
791,213_203,1,1
792,213_210,1,1
793,213_211,1,1
794,213_250,1,1
795,213_252,1,1
796,213_262,1,1
797,213_266,1,1
798,214_148,0,1
799,214_151,0,1
800,214_159,0,1
801,214_162,0,1
802,214_163,0,1
803,214_196,1,1
804,214_197,1,1
805,214_202,1,1
806,214_203,1,1
807,214_210,1,1
808,214_211,1,1
809,214_213,1,1
810,214_250,1,1
811,214_252,1,1
812,214_262,1,1
813,214_266,1,1
814,217_140,0,1
815,217_141,0,1
816,217_143,0,1
817,217_144,0,1
818,217_145,0,1
819,217_146,0,1
820,217_149,0,1
821,217_158,0,1
822,217_164,0,1
823,217_168,0,1
824,217_184,1,1
825,217_187,1,1
826,217_195,1,1
827,217_205,1,1
828,217_206,1,1
829,217_209,1,1
830,217_212,1,1
831,217_225,1,1
832,217_226,1,1
833,217_227,1,1
834,217_228,1,1
835,217_231,1,1
836,217_232,1,1
837,217_247,1,1
838,217_249,1,1
839,217_263,1,1
840,217_264,1,1
841,217_267,1,1
842,217_268,1,1
843,217_269,1,1
844,217_270,1,1
845,217_271,1,1
846,220_185,1,1
847,220_251,1,1
848,221_148,0,1
849,221_151,0,1
850,221_159,0,1
851,221_162,0,1
852,221_163,0,1
853,221_196,1,1
854,221_197,1,1
855,221_202,1,1
856,221_203,1,1
857,221_210,1,1
858,221_211,1,1
859,221_213,1,1
860,221_214,1,1
861,221_250,1,1
862,221_252,1,1
863,221_262,1,1
864,221_266,1,1
865,222_244,1,1
866,222_245,1,1
867,222_255,1,1
868,223_190,1,1
869,224_186,1,1
870,224_261,1,1
871,225_140,0,1
872,225_141,0,1
873,225_143,0,1
874,225_144,0,1
875,225_145,0,1
876,225_146,0,1
877,225_149,0,1
878,225_158,0,1
879,225_164,0,1
880,225_184,1,1
881,225_187,1,1
882,225_195,1,1
883,225_205,1,1
884,225_206,1,1
885,225_209,1,1
886,225_212,1,1
887,225_226,1,1
888,225_227,1,1
889,225_228,1,1
890,225_231,1,1
891,225_232,1,1
892,225_247,1,1
893,225_249,1,1
894,225_263,1,1
895,225_264,1,1
896,225_267,1,1
897,225_268,1,1
898,225_269,1,1
899,225_270,1,1
900,225_271,1,1
901,226_140,0,1
902,226_141,0,1
903,226_143,0,1
904,226_144,0,1
905,226_145,0,1
906,226_146,0,1
907,226_149,0,1
908,226_158,0,1
909,226_164,0,1
910,226_184,1,1
911,226_187,1,1
912,226_195,1,1
913,226_205,1,1
914,226_206,1,1
915,226_209,1,1
916,226_212,1,1
917,226_227,1,1
918,226_228,1,1
919,226_231,1,1
920,226_232,1,1
921,226_247,1,1
922,226_249,1,1
923,226_263,1,1
924,226_264,1,1
925,226_267,1,1
926,226_268,1,1
927,226_269,1,1
928,226_270,1,1
929,226_271,1,1
930,227_140,0,1
931,227_141,0,1
932,227_143,0,1
933,227_144,0,1
934,227_145,0,1
935,227_146,0,1
936,227_149,0,1
937,227_158,0,1
938,227_184,1,1
939,227_187,1,1
940,227_195,1,1
941,227_205,1,1
942,227_206,1,1
943,227_209,1,1
944,227_212,1,1
945,227_228,1,1
946,227_231,1,1
947,227_232,1,1
948,227_247,1,1
949,227_249,1,1
950,227_263,1,1
951,227_264,1,1
952,227_267,1,1
953,227_268,1,1
954,227_269,1,1
955,227_270,1,1
956,227_271,1,1
957,228_140,0,1
958,228_141,0,1
959,228_143,0,1
960,228_144,0,1
961,228_145,0,1
962,228_146,0,1
963,228_149,0,1
964,228_158,0,1
965,228_184,1,1
966,228_187,1,1
967,228_195,1,1
968,228_205,1,1
969,228_206,1,1
970,228_209,1,1
971,228_212,1,1
972,228_231,1,1
973,228_232,1,1
974,228_247,1,1
975,228_249,1,1
976,228_263,1,1
977,228_264,1,1
978,228_267,1,1
979,228_268,1,1
980,228_269,1,1
981,228_270,1,1
982,228_271,1,1
983,229_238,1,1
984,231_140,0,1
985,231_141,0,1
986,231_143,0,1
987,231_144,0,1
988,231_145,0,1
989,231_146,0,1
990,231_149,0,1
991,231_158,0,1
992,231_184,1,1
993,231_187,1,1
994,231_195,1,1
995,231_205,1,1
996,231_206,1,1
997,231_209,1,1
998,231_212,1,1
999,231_232,1,1
1000,231_247,1,1
1001,231_249,1,1
1002,231_263,1,1
1003,231_264,1,1
1004,231_267,1,1
1005,231_268,1,1
1006,231_269,1,1
1007,231_270,1,1
1008,231_271,1,1
1009,232_140,0,1
1010,232_141,0,1
1011,232_143,0,1
1012,232_144,0,1
1013,232_145,0,1
1014,232_146,0,1
1015,232_149,0,1
1016,232_158,0,1
1017,232_184,1,1
1018,232_187,1,1
1019,232_195,1,1
1020,232_205,1,1
1021,232_206,1,1
1022,232_209,1,1
1023,232_212,1,1
1024,232_247,1,1
1025,232_249,1,1
1026,232_263,1,1
1027,232_264,1,1
1028,232_267,1,1
1029,232_268,1,1
1030,232_269,1,1
1031,232_270,1,1
1032,232_271,1,1
1033,233_140,0,1
1034,233_141,0,1
1035,233_143,0,1
1036,233_144,0,1
1037,233_145,0,1
1038,233_146,0,1
1039,233_149,0,1
1040,233_152,0,1
1041,233_153,0,1
1042,233_154,0,1
1043,233_158,0,1
1044,233_164,0,1
1045,233_168,0,1
1046,233_170,1,1
1047,233_184,1,1
1048,233_187,1,1
1049,233_195,1,1
1050,233_205,1,1
1051,233_206,1,1
1052,233_209,1,1
1053,233_212,1,1
1054,233_217,1,1
1055,233_225,1,1
1056,233_226,1,1
1057,233_227,1,1
1058,233_228,1,1
1059,233_231,1,1
1060,233_232,1,1
1061,233_240,1,1
1062,233_243,1,1
1063,233_246,1,1
1064,233_247,1,1
1065,233_249,1,1
1066,233_263,1,1
1067,233_264,1,1
1068,233_267,1,1
1069,233_268,1,1
1070,233_269,1,1
1071,233_270,1,1
1072,233_271,1,1
1073,234_140,0,1
1074,234_141,0,1
1075,234_143,0,1
1076,234_144,0,1
1077,234_145,0,1
1078,234_146,0,1
1079,234_149,0,1
1080,234_152,0,1
1081,234_153,0,1
1082,234_154,0,1
1083,234_158,0,1
1084,234_164,0,1
1085,234_168,0,1
1086,234_170,1,1
1087,234_184,1,1
1088,234_187,1,1
1089,234_195,1,1
1090,234_205,1,1
1091,234_206,1,1
1092,234_209,1,1
1093,234_212,1,1
1094,234_217,1,1
1095,234_225,1,1
1096,234_226,1,1
1097,234_227,1,1
1098,234_228,1,1
1099,234_231,1,1
1100,234_232,1,1
1101,234_233,1,1
1102,234_240,1,1
1103,234_243,1,1
1104,234_246,1,1
1105,234_247,1,1
1106,234_249,1,1
1107,234_263,1,1
1108,234_264,1,1
1109,234_267,1,1
1110,234_268,1,1
1111,234_269,1,1
1112,234_270,1,1
1113,234_271,1,1
1114,235_140,0,1
1115,235_141,0,1
1116,235_143,0,1
1117,235_144,0,1
1118,235_145,0,1
1119,235_146,0,1
1120,235_149,0,1
1121,235_152,0,1
1122,235_153,0,1
1123,235_154,0,1
1124,235_158,0,1
1125,235_164,0,1
1126,235_168,0,1
1127,235_170,1,1
1128,235_184,1,1
1129,235_187,1,1
1130,235_195,1,1
1131,235_205,1,1
1132,235_206,1,1
1133,235_209,1,1
1134,235_212,1,1
1135,235_217,1,1
1136,235_225,1,1
1137,235_226,1,1
1138,235_227,1,1
1139,235_228,1,1
1140,235_231,1,1
1141,235_232,1,1
1142,235_233,1,1
1143,235_234,1,1
1144,235_240,1,1
1145,235_243,1,1
1146,235_246,1,1
1147,235_247,1,1
1148,235_249,1,1
1149,235_263,1,1
1150,235_264,1,1
1151,235_267,1,1
1152,235_268,1,1
1153,235_269,1,1
1154,235_270,1,1
1155,235_271,1,1
1156,236_140,0,1
1157,236_141,0,1
1158,236_143,0,1
1159,236_144,0,1
1160,236_145,0,1
1161,236_146,0,1
1162,236_149,0,1
1163,236_152,0,1
1164,236_153,0,1
1165,236_154,0,1
1166,236_158,0,1
1167,236_164,0,1
1168,236_168,0,1
1169,236_170,1,1
1170,236_184,1,1
1171,236_187,1,1
1172,236_195,1,1
1173,236_205,1,1
1174,236_206,1,1
1175,236_209,1,1
1176,236_212,1,1
1177,236_217,1,1
1178,236_225,1,1
1179,236_226,1,1
1180,236_227,1,1
1181,236_228,1,1
1182,236_231,1,1
1183,236_232,1,1
1184,236_233,1,1
1185,236_234,1,1
1186,236_235,1,1
1187,236_240,1,1
1188,236_243,1,1
1189,236_246,1,1
1190,236_247,1,1
1191,236_249,1,1
1192,236_263,1,1
1193,236_264,1,1
1194,236_267,1,1
1195,236_268,1,1
1196,236_269,1,1
1197,236_270,1,1
1198,236_271,1,1
1199,237_140,0,1
1200,237_141,0,1
1201,237_143,0,1
1202,237_144,0,1
1203,237_145,0,1
1204,237_146,0,1
1205,237_149,0,1
1206,237_152,0,1
1207,237_153,0,1
1208,237_154,0,1
1209,237_158,0,1
1210,237_164,0,1
1211,237_168,0,1
1212,237_170,1,1
1213,237_184,1,1
1214,237_187,1,1
1215,237_195,1,1
1216,237_205,1,1
1217,237_206,1,1
1218,237_209,1,1
1219,237_212,1,1
1220,237_217,1,1
1221,237_225,1,1
1222,237_226,1,1
1223,237_227,1,1
1224,237_228,1,1
1225,237_231,1,1
1226,237_232,1,1
1227,237_233,1,1
1228,237_234,1,1
1229,237_235,1,1
1230,237_236,1,1
1231,237_240,1,1
1232,237_243,1,1
1233,237_246,1,1
1234,237_247,1,1
1235,237_249,1,1
1236,237_263,1,1
1237,237_264,1,1
1238,237_267,1,1
1239,237_268,1,1
1240,237_269,1,1
1241,237_270,1,1
1242,237_271,1,1
1243,240_140,0,1
1244,240_141,0,1
1245,240_143,0,1
1246,240_144,0,1
1247,240_145,0,1
1248,240_146,0,1
1249,240_149,0,1
1250,240_152,0,1
1251,240_153,0,1
1252,240_158,0,1
1253,240_164,0,1
1254,240_168,0,1
1255,240_170,1,1
1256,240_184,1,1
1257,240_187,1,1
1258,240_195,1,1
1259,240_205,1,1
1260,240_206,1,1
1261,240_209,1,1
1262,240_212,1,1
1263,240_217,1,1
1264,240_225,1,1
1265,240_226,1,1
1266,240_227,1,1
1267,240_228,1,1
1268,240_231,1,1
1269,240_232,1,1
1270,240_243,1,1
1271,240_246,1,1
1272,240_247,1,1
1273,240_249,1,1
1274,240_263,1,1
1275,240_264,1,1
1276,240_267,1,1
1277,240_268,1,1
1278,240_269,1,1
1279,240_270,1,1
1280,240_271,1,1
1281,242_155,0,1
1282,242_160,0,1
1283,242_165,0,1
1284,242_171,1,1
1285,242_248,1,1
1286,242_254,1,1
1287,242_259,1,1
1288,242_260,1,1
1289,243_140,0,1
1290,243_141,0,1
1291,243_143,0,1
1292,243_144,0,1
1293,243_145,0,1
1294,243_146,0,1
1295,243_149,0,1
1296,243_152,0,1
1297,243_158,0,1
1298,243_164,0,1
1299,243_168,0,1
1300,243_170,1,1
1301,243_184,1,1
1302,243_187,1,1
1303,243_195,1,1
1304,243_205,1,1
1305,243_206,1,1
1306,243_209,1,1
1307,243_212,1,1
1308,243_217,1,1
1309,243_225,1,1
1310,243_226,1,1
1311,243_227,1,1
1312,243_228,1,1
1313,243_231,1,1
1314,243_232,1,1
1315,243_246,1,1
1316,243_247,1,1
1317,243_249,1,1
1318,243_263,1,1
1319,243_264,1,1
1320,243_267,1,1
1321,243_268,1,1
1322,243_269,1,1
1323,243_270,1,1
1324,243_271,1,1
1325,244_245,1,1
1326,246_140,0,1
1327,246_141,0,1
1328,246_143,0,1
1329,246_144,0,1
1330,246_145,0,1
1331,246_146,0,1
1332,246_149,0,1
1333,246_158,0,1
1334,246_164,0,1
1335,246_168,0,1
1336,246_170,1,1
1337,246_184,1,1
1338,246_187,1,1
1339,246_195,1,1
1340,246_205,1,1
1341,246_206,1,1
1342,246_209,1,1
1343,246_212,1,1
1344,246_217,1,1
1345,246_225,1,1
1346,246_226,1,1
1347,246_227,1,1
1348,246_228,1,1
1349,246_231,1,1
1350,246_232,1,1
1351,246_247,1,1
1352,246_249,1,1
1353,246_263,1,1
1354,246_264,1,1
1355,246_267,1,1
1356,246_268,1,1
1357,246_269,1,1
1358,246_270,1,1
1359,246_271,1,1
1360,247_140,0,1
