node1,node2,correct_label,work_label
302,325,0,0
354,470,0,0
354,470,0,0
354,470,0,0
354,470,0,0
354,470,0,0
101,326,0,0
101,326,0,0
101,326,0,0
101,326,0,0
101,326,0,0
809,822,0,0
809,822,0,0
809,822,0,0
809,822,0,0
809,822,0,0
7,263,0,0
7,263,0,0
7,263,0,0
7,263,0,0
7,263,0,0
302,328,0,0
302,328,0,0
302,328,0,0
302,328,0,0
302,328,0,0
101,335,0,0
101,335,0,0
101,335,0,0
101,335,0,0
101,335,0,0
76,309,0,0
76,309,0,0
76,309,0,0
76,309,0,0
76,309,0,0
54,746,0,0
54,746,0,0
54,746,0,0
54,746,0,0
54,746,0,0
302,310,0,0
302,310,0,0
302,310,0,0
302,310,0,0
302,310,0,0
354,421,0,0
354,421,0,0
354,421,0,0
354,421,0,0
354,421,0,0
354,423,0,0
354,423,0,0
354,423,0,0
354,423,0,0
354,423,0,0
354,424,0,0
354,424,0,0
354,424,0,0
354,424,0,0
354,424,0,0
403,485,0,0
403,485,0,0
403,485,0,0
403,485,0,0
403,485,0,0
354,427,0,0
354,427,0,0
354,427,0,0
354,427,0,0
354,427,0,0
577,635,0,0
577,635,0,0
577,635,0,0
577,635,0,0
577,635,0,0
354,429,0,0
354,429,0,0
354,429,0,0
354,429,0,0
354,429,0,0
281,464,0,0
281,464,0,0
281,464,0,0
281,464,0,0
281,464,0,0
577,633,0,0
577,633,0,0
577,633,0,0
577,633,0,0
577,633,0,0
354,435,0,0
354,435,0,0
354,435,0,0
354,435,0,0
354,435,0,0
76,281,0,0
76,281,0,0
76,281,0,0
76,281,0,0
76,281,0,0
101,293,0,0
101,293,0,0
101,293,0,0
101,293,0,0
101,293,0,0
51,368,0,0
51,368,0,0
51,368,0,0
51,368,0,0
51,368,0,0
354,439,0,0
354,439,0,0
354,439,0,0
354,439,0,0
354,439,0,0
354,441,0,0
354,441,0,0
354,441,0,0
354,441,0,0
354,441,0,0
13,274,0,0
13,274,0,0
13,274,0,0
13,274,0,0
13,274,0,0
13,272,0,0
13,272,0,0
13,272,0,0
13,272,0,0
13,272,0,0
643,652,0,0
643,652,0,0
643,652,0,0
643,652,0,0
643,652,0,0
101,302,0,0
101,302,0,0
101,302,0,0
101,302,0,0
101,302,0,0
318,357,0,0
318,357,0,0
318,357,0,0
318,357,0,0
318,357,0,0
715,734,0,0
715,734,0,0
715,734,0,0
715,734,0,0
715,734,0,0
715,733,0,0
715,733,0,0
715,733,0,0
715,733,0,0
715,733,0,0
328,470,0,0
328,470,0,0
328,470,0,0
328,470,0,0
328,470,0,0
347,437,0,0
347,437,0,0
347,437,0,0
347,437,0,0
347,437,0,0
715,724,0,0
715,724,0,0
715,724,0,0
715,724,0,0
715,724,0,0
715,721,0,0
715,721,0,0
715,721,0,0
715,721,0,0
715,721,0,0
281,444,0,0
281,444,0,0
281,444,0,0
281,444,0,0
281,444,0,0
202,629,0,0
202,629,0,0
202,629,0,0
202,629,0,0
202,629,0,0
117,724,0,0
117,724,0,0
117,724,0,0
117,724,0,0
117,724,0,0
384,470,0,0
384,470,0,0
384,470,0,0
384,470,0,0
384,470,0,0
347,451,0,0
347,451,0,0
347,451,0,0
347,451,0,0
347,451,0,0
328,449,0,0
328,449,0,0
328,449,0,0
328,449,0,0
328,449,0,0
202,624,0,0
202,624,0,0
202,624,0,0
202,624,0,0
202,624,0,0
715,744,0,0
715,744,0,0
715,744,0,0
715,744,0,0
715,744,0,0
13,255,0,0
13,255,0,0
13,255,0,0
13,255,0,0
13,255,0,0
715,737,0,0
715,737,0,0
715,737,0,0
715,737,0,0
715,737,0,0
76,379,0,0
76,379,0,0
76,379,0,0
76,379,0,0
76,379,0,0
76,327,0,0
76,327,0,0
76,327,0,0
76,327,0,0
76,327,0,0
553,763,0,0
553,763,0,0
553,763,0,0
553,763,0,0
553,763,0,0
384,480,0,0
384,480,0,0
384,480,0,0
384,480,0,0
384,480,0,0
553,765,0,0
553,765,0,0
553,765,0,0
553,765,0,0
553,765,0,0
76,335,0,0
76,335,0,0
76,335,0,0
76,335,0,0
76,335,0,0
13,239,0,0
13,239,0,0
13,239,0,0
13,239,0,0
13,239,0,0
757,761,0,0
757,761,0,0
757,761,0,0
757,761,0,0
757,761,0,0
281,412,0,0
281,412,0,0
281,412,0,0
281,412,0,0
281,412,0,0
553,779,0,0
553,779,0,0
553,779,0,0
553,779,0,0
553,779,0,0
281,417,0,0
281,417,0,0
281,417,0,0
281,417,0,0
281,417,0,0
715,717,0,0
715,717,0,0
715,717,0,0
715,717,0,0
715,717,0,0
553,776,0,0
553,776,0,0
553,776,0,0
553,776,0,0
553,776,0,0
553,780,0,0
553,780,0,0
553,780,0,0
553,780,0,0
553,780,0,0
328,480,0,0
328,480,0,0
328,480,0,0
328,480,0,0
328,480,0,0
553,771,0,0
553,771,0,0
553,771,0,0
553,771,0,0
553,771,0,0
553,770,0,0
553,770,0,0
553,770,0,0
553,770,0,0
553,770,0,0
553,768,0,0
553,768,0,0
553,768,0,0
553,768,0,0
553,768,0,0
281,428,0,0
281,428,0,0
281,428,0,0
281,428,0,0
281,428,0,0
308,309,0,0
308,309,0,0
308,309,0,0
308,309,0,0
308,309,0,0
553,773,0,0
553,773,0,0
553,773,0,0
553,773,0,0
553,773,0,0
76,344,0,0
76,344,0,0
76,344,0,0
76,344,0,0
76,344,0,0
553,772,0,0
553,772,0,0
553,772,0,0
553,772,0,0
553,772,0,0
101,441,0,0
101,441,0,0
101,441,0,0
101,441,0,0
101,441,0,0
384,387,0,0
384,387,0,0
384,387,0,0
384,387,0,0
384,387,0,0
318,421,0,0
318,421,0,0
318,421,0,0
318,421,0,0
318,421,0,0
152,529,0,0
152,529,0,0
152,529,0,0
152,529,0,0
152,529,0,0
328,406,0,0
328,406,0,0
328,406,0,0
328,406,0,0
328,406,0,0
101,435,0,0
101,435,0,0
101,435,0,0
101,435,0,0
101,435,0,0
154,790,0,0
154,790,0,0
154,790,0,0
154,790,0,0
154,790,0,0
384,398,0,0
384,398,0,0
384,398,0,0
384,398,0,0
384,398,0,0
101,439,0,0
101,439,0,0
101,439,0,0
101,439,0,0
101,439,0,0
384,392,0,0
384,392,0,0
384,392,0,0
384,392,0,0
384,392,0,0
530,764,0,0
530,764,0,0
530,764,0,0
530,764,0,0
530,764,0,0
530,766,0,0
530,766,0,0
530,766,0,0
530,766,0,0
530,766,0,0
101,456,0,0
101,456,0,0
101,456,0,0
101,456,0,0
101,456,0,0
101,463,0,0
101,463,0,0
101,463,0,0
101,463,0,0
101,463,0,0
80,749,0,0
80,749,0,0
80,749,0,0
80,749,0,0
80,749,0,0
347,399,0,0
347,399,0,0
347,399,0,0
347,399,0,0
347,399,0,0
101,455,0,0
101,455,0,0
101,455,0,0
101,455,0,0
101,455,0,0
101,452,0,0
101,452,0,0
101,452,0,0
101,452,0,0
101,452,0,0
441,455,0,0
441,455,0,0
441,455,0,0
441,455,0,0
441,455,0,0
80,724,0,0
80,724,0,0
80,724,0,0
80,724,0,0
80,724,0,0
281,342,0,0
281,342,0,0
281,342,0,0
281,342,0,0
281,342,0,0
441,452,0,0
441,452,0,0
441,452,0,0
441,452,0,0
441,452,0,0
281,336,0,0
281,336,0,0
281,336,0,0
281,336,0,0
281,336,0,0
530,778,0,0
530,778,0,0
530,778,0,0
530,778,0,0
530,778,0,0
347,405,0,0
347,405,0,0
347,405,0,0
347,405,0,0
347,405,0,0
441,449,0,0
441,449,0,0
441,449,0,0
441,449,0,0
441,449,0,0
347,407,0,0
347,407,0,0
347,407,0,0
347,407,0,0
347,407,0,0
80,721,0,0
80,721,0,0
80,721,0,0
80,721,0,0
80,721,0,0
76,388,0,0
76,388,0,0
76,388,0,0
76,388,0,0
76,388,0,0
281,339,0,0
281,339,0,0
281,339,0,0
281,339,0,0
281,339,0,0
441,463,0,0
441,463,0,0
441,463,0,0
441,463,0,0
441,463,0,0
101,401,0,0
101,401,0,0
101,401,0,0
101,401,0,0
101,401,0,0
202,587,0,0
202,587,0,0
202,587,0,0
202,587,0,0
202,587,0,0
530,774,0,0
530,774,0,0
530,774,0,0
530,774,0,0
530,774,0,0
412,454,0,0
412,454,0,0
412,454,0,0
412,454,0,0
412,454,0,0
328,441,0,0
328,441,0,0
328,441,0,0
328,441,0,0
328,441,0,0
80,733,0,0
80,733,0,0
80,733,0,0
80,733,0,0
80,733,0,0
102,737,0,0
102,737,0,0
102,737,0,0
102,737,0,0
102,737,0,0
384,425,0,0
384,425,0,0
384,425,0,0
384,425,0,0
384,425,0,0
281,344,0,0
281,344,0,0
281,344,0,0
281,344,0,0
281,344,0,0
318,462,0,0
318,462,0,0
318,462,0,0
318,462,0,0
318,462,0,0
441,456,0,0
441,456,0,0
441,456,0,0
441,456,0,0
441,456,0,0
412,479,0,0
412,479,0,0
412,479,0,0
412,479,0,0
412,479,0,0
281,356,0,0
281,356,0,0
281,356,0,0
281,356,0,0
281,356,0,0
318,467,0,0
318,467,0,0
318,467,0,0
318,467,0,0
318,467,0,0
412,477,0,0
412,477,0,0
412,477,0,0
412,477,0,0
412,477,0,0
101,427,0,0
101,427,0,0
101,427,0,0
101,427,0,0
101,427,0,0
202,593,0,0
202,593,0,0
202,593,0,0
202,593,0,0
202,593,0,0
328,423,0,0
328,423,0,0
328,423,0,0
328,423,0,0
328,423,0,0
328,427,0,0
328,427,0,0
328,427,0,0
328,427,0,0
328,427,0,0
328,425,0,0
328,425,0,0
328,425,0,0
328,425,0,0
328,425,0,0
80,717,0,0
80,717,0,0
80,717,0,0
80,717,0,0
80,717,0,0
80,715,0,0
80,715,0,0
80,715,0,0
80,715,0,0
80,715,0,0
101,421,0,0
101,421,0,0
101,421,0,0
101,421,0,0
101,421,0,0
80,714,0,0
80,714,0,0
80,714,0,0
80,714,0,0
80,714,0,0
281,360,0,0
281,360,0,0
281,360,0,0
281,360,0,0
281,360,0,0
412,464,0,0
412,464,0,0
412,464,0,0
412,464,0,0
412,464,0,0
328,429,0,0
328,429,0,0
328,429,0,0
328,429,0,0
328,429,0,0
101,423,0,0
101,423,0,0
101,423,0,0
101,423,0,0
101,423,0,0
80,712,0,0
80,712,0,0
80,712,0,0
80,712,0,0
80,712,0,0
340,354,0,0
340,354,0,0
340,354,0,0
340,354,0,0
340,354,0,0
101,129,0,0
101,129,0,0
101,129,0,0
101,129,0,0
101,129,0,0
412,445,0,0
412,445,0,0
412,445,0,0
412,445,0,0
412,445,0,0
340,365,0,0
340,365,0,0
340,365,0,0
340,365,0,0
340,365,0,0
308,414,0,0
308,414,0,0
308,414,0,0
308,414,0,0
308,414,0,0
50,52,0,0
50,52,0,0
50,52,0,0
50,52,0,0
50,52,0,0
412,417,0,0
412,417,0,0
412,417,0,0
412,417,0,0
412,417,0,0
412,422,0,0
412,422,0,0
412,422,0,0
412,422,0,0
412,422,0,0
308,388,0,0
308,388,0,0
308,388,0,0
308,388,0,0
308,388,0,0
328,345,0,0
328,345,0,0
328,345,0,0
328,345,0,0
328,345,0,0
50,51,0,0
50,51,0,0
50,51,0,0
50,51,0,0
50,51,0,0
412,430,0,0
412,430,0,0
412,430,0,0
412,430,0,0
412,430,0,0
101,103,0,0
101,103,0,0
101,103,0,0
101,103,0,0
101,103,0,0
101,102,1,1
101,102,1,0
101,102,1,1
101,102,1,1
101,102,1,1
429,470,0,0
429,470,0,0
429,470,0,0
429,470,0,0
429,470,0,0
117,380,0,0
117,380,0,0
117,380,0,0
117,380,0,0
117,380,0,0
281,300,0,0
281,300,0,0
281,300,0,0
281,300,0,0
281,300,0,0
50,76,0,0
50,76,0,0
50,76,0,0
50,76,0,0
50,76,0,0
567,631,0,0
567,631,0,0
567,631,0,0
567,631,0,0
567,631,0,0
328,354,0,0
328,354,0,0
328,354,0,0
328,354,0,0
328,354,0,0
50,72,0,0
50,72,0,0
50,72,0,0
50,72,0,0
50,72,0,0
101,104,0,0
101,104,0,0
101,104,0,0
101,104,0,0
101,104,0,0
281,287,0,0
281,287,0,0
281,287,0,0
281,287,0,0
281,287,0,0
429,480,0,0
429,480,0,0
429,480,0,0
429,480,0,0
429,480,0,0
50,82,0,0
50,82,0,0
50,82,0,0
50,82,0,0
50,82,0,0
759,760,0,0
759,760,0,0
759,760,0,0
759,760,0,0
759,760,0,0
50,80,0,0
50,80,0,0
50,80,0,0
50,80,0,0
50,80,0,0
308,421,0,0
308,421,0,0
308,421,0,0
308,421,0,0
308,421,0,0
340,345,0,0
340,345,0,0
340,345,0,0
340,345,0,0
340,345,0,0
328,374,0,0
328,374,0,0
328,374,0,0
328,374,0,0
328,374,0,0
50,88,0,0
50,88,0,0
50,88,0,0
50,88,0,0
50,88,0,0
51,717,0,0
51,717,0,0
51,717,0,0
51,717,0,0
51,717,0,0
354,721,0,0
354,721,0,0
354,721,0,0
354,721,0,0
354,721,0,0
64,760,0,0
64,760,0,0
64,760,0,0
64,760,0,0
64,760,0,0
7,8,1,0
7,8,1,1
7,8,1,1
7,8,1,1
7,8,1,1
50,102,0,0
50,102,0,0
50,102,0,0
50,102,0,0
50,102,0,0
50,104,0,0
50,104,0,0
50,104,0,0
50,104,0,0
50,104,0,0
308,351,0,0
308,351,0,0
308,351,0,0
308,351,0,0
308,351,0,0
429,441,0,0
429,441,0,0
429,441,0,0
429,441,0,0
429,441,0,0
567,595,0,0
567,595,0,0
567,595,0,0
567,595,0,0
567,595,0,0
340,425,0,0
340,425,0,0
340,425,0,0
340,425,0,0
340,425,0,0
64,759,0,0
64,759,0,0
64,759,0,0
64,759,0,0
64,759,0,0
557,769,0,0
557,769,0,0
557,769,0,0
557,769,0,0
557,769,0,0
64,744,0,0
64,744,0,0
64,744,0,0
64,744,0,0
64,744,0,0
340,439,0,0
340,439,0,0
340,439,0,0
340,439,0,0
340,439,0,0
429,449,0,0
429,449,0,0
429,449,0,0
429,449,0,0
429,449,0,0
64,747,0,0
64,747,0,0
64,747,0,0
64,747,0,0
64,747,0,0
567,618,0,0
567,618,0,0
567,618,0,0
567,618,0,0
567,618,0,0
64,749,0,0
64,749,0,0
64,749,0,0
64,749,0,0
64,749,0,0
64,737,0,0
64,737,0,0
64,737,0,0
64,737,0,0
64,737,0,0
308,333,0,0
308,333,0,0
308,333,0,0
308,333,0,0
308,333,0,0
354,715,0,0
354,715,0,0
354,715,0,0
354,715,0,0
354,715,0,0
567,610,0,0
567,610,0,0
567,610,0,0
567,610,0,0
567,610,0,0
567,611,0,0
567,611,0,0
567,611,0,0
567,611,0,0
567,611,0,0
567,608,0,0
567,608,0,0
567,608,0,0
567,608,0,0
567,608,0,0
308,331,0,0
308,331,0,0
308,331,0,0
308,331,0,0
308,331,0,0
64,729,0,0
64,729,0,0
64,729,0,0
64,729,0,0
64,729,0,0
567,568,0,0
567,568,0,0
567,568,0,0
567,568,0,0
567,568,0,0
567,571,0,0
567,571,0,0
567,571,0,0
567,571,0,0
567,571,0,0
308,368,0,0
308,368,0,0
308,368,0,0
308,368,0,0
308,368,0,0
64,721,0,0
64,721,0,0
64,721,0,0
64,721,0,0
64,721,0,0
80,327,0,0
80,327,0,0
80,327,0,0
80,327,0,0
80,327,0,0
340,393,0,0
340,393,0,0
340,393,0,0
340,393,0,0
340,393,0,0
562,850,0,0
562,850,0,0
562,850,0,0
562,850,0,0
562,850,0,0
64,714,0,0
64,714,0,0
64,714,0,0
64,714,0,0
64,714,0,0
264,273,0,0
264,273,0,0
264,273,0,0
264,273,0,0
264,273,0,0
567,589,0,0
567,589,0,0
567,589,0,0
567,589,0,0
567,589,0,0
80,351,0,0
80,351,0,0
80,351,0,0
80,351,0,0
80,351,0,0
138,551,0,0
138,551,0,0
138,551,0,0
138,551,0,0
138,551,0,0
64,713,0,0
64,713,0,0
64,713,0,0
64,713,0,0
64,713,0,0
308,357,0,0
308,357,0,0
308,357,0,0
308,357,0,0
308,357,0,0
318,331,0,0
318,331,0,0
318,331,0,0
318,331,0,0
318,331,0,0
138,545,0,0
138,545,0,0
138,545,0,0
138,545,0,0
138,545,0,0
138,544,0,0
138,544,0,0
138,544,0,0
138,544,0,0
138,544,0,0
318,333,0,0
318,333,0,0
318,333,0,0
318,333,0,0
318,333,0,0
340,413,0,0
340,413,0,0
340,413,0,0
340,413,0,0
340,413,0,0
138,556,0,0
138,556,0,0
138,556,0,0
138,556,0,0
138,556,0,0
138,553,0,0
138,553,0,0
138,553,0,0
138,553,0,0
138,553,0,0
138,555,0,0
138,555,0,0
138,555,0,0
138,555,0,0
138,555,0,0
64,709,0,0
64,709,0,0
64,709,0,0
64,709,0,0
64,709,0,0
768,780,0,0
768,780,0,0
768,780,0,0
768,780,0,0
768,780,0,0
535,540,0,0
535,540,0,0
535,540,0,0
535,540,0,0
535,540,0,0
768,779,0,0
768,779,0,0
768,779,0,0
768,779,0,0
768,779,0,0
535,538,0,0
535,538,0,0
535,538,0,0
535,538,0,0
535,538,0,0
768,776,0,0
768,776,0,0
768,776,0,0
768,776,0,0
768,776,0,0
80,427,0,0
80,427,0,0
80,427,0,0
80,427,0,0
80,427,0,0
768,773,0,0
768,773,0,0
768,773,0,0
768,773,0,0
768,773,0,0
340,480,0,0
340,480,0,0
340,480,0,0
340,480,0,0
340,480,0,0
768,772,0,0
768,772,0,0
768,772,0,0
768,772,0,0
768,772,0,0
768,771,0,0
768,771,0,0
768,771,0,0
768,771,0,0
768,771,0,0
768,770,0,0
768,770,0,0
768,770,0,0
768,770,0,0
768,770,0,0
599,827,0,0
599,827,0,0
599,827,0,0
599,827,0,0
599,827,0,0
76,102,0,0
76,102,0,0
76,102,0,0
76,102,0,0
76,102,0,0
138,779,0,0
138,779,0,0
138,779,0,0
138,779,0,0
138,779,0,0
76,101,0,0
76,101,0,0
76,101,0,0
76,101,0,0
76,101,0,0
138,776,0,0
138,776,0,0
138,776,0,0
138,776,0,0
138,776,0,0
535,555,0,0
535,555,0,0
535,555,0,0
535,555,0,0
535,555,0,0
535,552,0,0
535,552,0,0
535,552,0,0
535,552,0,0
535,552,0,0
138,780,0,0
138,780,0,0
138,780,0,0
138,780,0,0
138,780,0,0
76,96,0,0
76,96,0,0
76,96,0,0
76,96,0,0
76,96,0,0
117,482,0,0
117,482,0,0
117,482,0,0
117,482,0,0
117,482,0,0
138,770,0,0
138,770,0,0
138,770,0,0
138,770,0,0
138,770,0,0
138,771,0,0
138,771,0,0
138,771,0,0
138,771,0,0
138,771,0,0
138,768,0,0
138,768,0,0
138,768,0,0
138,768,0,0
138,768,0,0
27,28,1,1
27,28,1,1
27,28,1,1
27,28,1,1
27,28,1,1
138,772,0,0
138,772,0,0
138,772,0,0
138,772,0,0
138,772,0,0
80,445,0,0
80,445,0,0
80,445,0,0
80,445,0,0
80,445,0,0
76,104,0,0
76,104,0,0
76,104,0,0
76,104,0,0
76,104,0,0
138,773,0,0
138,773,0,0
138,773,0,0
138,773,0,0
138,773,0,0
340,456,0,0
340,456,0,0
340,456,0,0
340,456,0,0
340,456,0,0
540,551,0,0
540,551,0,0
540,551,0,0
540,551,0,0
540,551,0,0
76,86,0,0
76,86,0,0
76,86,0,0
76,86,0,0
76,86,0,0
138,763,0,0
138,763,0,0
138,763,0,0
138,763,0,0
138,763,0,0
540,545,0,0
540,545,0,0
540,545,0,0
540,545,0,0
540,545,0,0
76,80,0,0
76,80,0,0
76,80,0,0
76,80,0,0
76,80,0,0
138,765,0,0
138,765,0,0
138,765,0,0
138,765,0,0
138,765,0,0
540,544,0,0
540,544,0,0
540,544,0,0
540,544,0,0
540,544,0,0
76,82,0,0
76,82,0,0
76,82,0,0
76,82,0,0
76,82,0,0
540,556,0,0
540,556,0,0
540,556,0,0
540,556,0,0
540,556,0,0
540,553,0,0
540,553,0,0
540,553,0,0
540,553,0,0
540,553,0,0
80,397,0,0
80,397,0,0
80,397,0,0
80,397,0,0
80,397,0,0
540,552,0,0
540,552,0,0
540,552,0,0
540,552,0,0
540,552,0,0
80,396,0,0
80,396,0,0
80,396,0,0
80,396,0,0
80,396,0,0
540,555,0,0
540,555,0,0
540,555,0,0
540,555,0,0
540,555,0,0
340,473,0,0
340,473,0,0
340,473,0,0
340,473,0,0
340,473,0,0
54,731,0,0
54,731,0,0
54,731,0,0
54,731,0,0
54,731,0,0
54,728,0,0
54,728,0,0
54,728,0,0
54,728,0,0
54,728,0,0
76,77,0,0
76,77,0,0
76,77,0,0
76,77,0,0
76,77,0,0
76,79,0,0
76,79,0,0
76,79,0,0
76,79,0,0
76,79,0,0
76,78,0,0
76,78,0,0
76,78,0,0
76,78,0,0
76,78,0,0
54,720,0,0
54,720,0,0
54,720,0,0
54,720,0,0
54,720,0,0
340,470,0,0
340,470,0,0
340,470,0,0
340,470,0,0
340,470,0,0
553,556,0,0
553,556,0,0
553,556,0,0
553,556,0,0
553,556,0,0
553,555,0,0
553,555,0,0
553,555,0,0
553,555,0,0
553,555,0,0
360,710,0,0
360,710,0,0
360,710,0,0
360,710,0,0
360,710,0,0
451,746,0,0
451,746,0,0
451,746,0,0
451,746,0,0
451,746,0,0
80,452,0,0
80,452,0,0
80,452,0,0
80,452,0,0
80,452,0,0
117,439,0,0
117,439,0,0
117,439,0,0
117,439,0,0
117,439,0,0
731,759,0,0
731,759,0,0
731,759,0,0
731,759,0,0
731,759,0,0
117,455,0,0
117,455,0,0
117,455,0,0
117,455,0,0
117,455,0,0
463,733,0,0
463,733,0,0
463,733,0,0
463,733,0,0
463,733,0,0
117,456,0,0
117,456,0,0
117,456,0,0
117,456,0,0
117,456,0,0
117,463,0,0
117,463,0,0
117,463,0,0
117,463,0,0
117,463,0,0
106,710,0,0
106,710,0,0
106,710,0,0
106,710,0,0
106,710,0,0
732,754,0,0
732,754,0,0
732,754,0,0
732,754,0,0
732,754,0,0
744,749,0,0
744,749,0,0
744,749,0,0
744,749,0,0
744,749,0,0
332,373,0,0
332,373,0,0
332,373,0,0
332,373,0,0
332,373,0,0
91,364,0,0
91,364,0,0
91,364,0,0
91,364,0,0
91,364,0,0
239,274,0,0
239,274,0,0
239,274,0,0
239,274,0,0
239,274,0,0
239,272,0,0
239,272,0,0
239,272,0,0
239,272,0,0
239,272,0,0
744,760,0,0
744,760,0,0
744,760,0,0
744,760,0,0
744,760,0,0
332,366,0,0
332,366,0,0
332,366,0,0
332,366,0,0
332,366,0,0
116,298,0,0
116,298,0,0
116,298,0,0
116,298,0,0
116,298,0,0
732,737,0,0
732,737,0,0
732,737,0,0
732,737,0,0
732,737,0,0
106,726,0,0
106,726,0,0
106,726,0,0
106,726,0,0
106,726,0,0
116,302,0,0
116,302,0,0
116,302,0,0
116,302,0,0
116,302,0,0
91,341,0,0
91,341,0,0
91,341,0,0
91,341,0,0
91,341,0,0
63,73,0,0
